transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g,offense_rush_yards,offense_pass_yards,offense_plays,offense_total_yards,offense_yards/play,offense_yards/g,season_wins,season_losses
False,John Rhys Plumlee,2019,QB,mississippi,1,9,150.0,79.0,52.7,910.0,6.1,4.0,3.0,108.43,16.7,101.1,john_rhys_plumlee_mississippi,154.0,1023.0,6.64,12.0,17.11,113.67,1023,910,304,1933,6.36,214.8,4,8
False,John Rhys Plumlee,2020,QB,mississippi,2,7,7.0,5.0,71.4,65.0,9.3,1.0,0.0,196.57,1.0,9.3,john_rhys_plumlee_mississippi,25.0,94.0,3.76,0.0,3.57,13.43,94,65,32,159,4.97,22.7,5,5
False,John Rhys Plumlee,2022,QB,ucf,4,13,346.0,218.0,63.0,2586.0,7.5,14.0,8.0,134.52,26.6,198.9,john_rhys_plumlee_ucf,159.0,862.0,5.42,11.0,12.23,66.31,862,2586,505,3448,6.83,265.2,9,5
False,John Rhys Plumlee,2023,QB,ucf,4,10,256.0,161.0,62.9,2271.0,8.9,15.0,8.0,150.49,25.6,227.1,john_rhys_plumlee_ucf,106.0,505.0,4.76,5.0,10.60,50.50,505,2271,362,2776,7.67,277.6,6,7
False,John Stephen Jones,2018,QB,arkansas,1,3,6.0,1.0,16.7,5.0,0.8,0.0,1.0,-9.66,2.0,1.7,john_stephen_jones_arkansas,2.0,15.0,7.50,0.0,0.67,5.00,15,5,8,20,2.50,6.7,2,10
False,John Stephen Jones,2019,QB,arkansas,1,3,26.0,13.0,50.0,101.0,3.9,2.0,1.0,100.32,8.7,33.7,john_stephen_jones_arkansas,11.0,22.0,2.00,0.0,3.67,7.33,22,101,37,123,3.32,41.0,2,10
False,John Stephen Jones,2021,QB,arkansas,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,john_stephen_jones_arkansas,,,,,,,0,0,1,0,0.00,0.0,9,4
False,John Urzua,2016,QB,middle_tennessee,1,5,131.0,78.0,59.5,816.0,6.2,8.0,8.0,119.8,26.2,163.2,john_urzua_middle_tennessee,8.0,-48.0,-6.00,0.0,1.60,-9.60,-48,816,139,768,5.53,153.6,8,5
False,John Urzua,2017,QB,middle_tennessee,2,6,220.0,136.0,61.8,1522.0,6.9,7.0,9.0,122.25,36.7,253.7,john_urzua_middle_tennessee,22.0,-10.0,-0.45,0.0,3.67,-1.67,-10,1522,242,1512,6.25,252.0,7,6
False,John White,2024,QB,southern_mississippi,1,2,23.0,12.0,52.2,211.0,9.2,0.0,2.0,111.84,11.5,105.5,john_white_southern_mississippi,8.0,-20.0,-2.50,1.0,4.00,-10.00,-20,211,31,191,6.16,95.5,1,4
False,John Wolford,2016,QB,wake_forest,3,12,299.0,166.0,55.5,1774.0,5.9,9.0,10.0,108.6,24.9,147.8,john_wolford_wake_forest,130.0,521.0,4.01,6.0,10.83,43.42,521,1774,429,2295,5.35,191.3,7,6
False,John Wolford,2017,QB,wake_forest,4,12,374.0,239.0,63.9,3192.0,8.5,29.0,6.0,157.97,31.2,266.0,john_wolford_wake_forest,140.0,683.0,4.88,10.0,11.67,56.92,683,3192,514,3875,7.54,322.9,8,5
False,John-Keawe Sagapolutele,2024,QB,hawai'i,1,2,,,,,,,,,,,john-keawe_sagapolutele_hawai'i,1.0,1.0,1.00,0.0,0.50,0.50,1,0,1,1,1.00,0.5,2,3
False,Johnathan Bennett,2019,QB,liberty,1,2,5.0,2.0,40.0,11.0,2.2,0.0,0.0,58.48,2.5,5.5,johnathan_bennett_liberty,1.0,2.0,2.00,0.0,0.50,1.00,2,11,6,13,2.17,6.5,8,5
False,Johnathan Bennett,2020,QB,liberty,1,4,5.0,4.0,80.0,77.0,15.4,1.0,1.0,235.36,1.3,19.3,johnathan_bennett_liberty,2.0,-3.0,-1.50,0.0,0.50,-0.75,-3,77,7,74,10.57,18.5,10,1
False,Johnathan Bennett,2021,QB,liberty,2,9,33.0,15.0,45.5,299.0,9.1,4.0,2.0,149.45,3.7,33.2,johnathan_bennett_liberty,4.0,2.0,0.50,1.0,0.44,0.22,2,299,37,301,8.14,33.4,8,5
False,Johnathan Bennett,2022,QB,liberty,3,11,224.0,131.0,58.5,1534.0,6.8,12.0,9.0,125.64,20.4,139.5,johnathan_bennett_liberty,76.0,181.0,2.38,2.0,6.91,16.45,181,1534,300,1715,5.72,155.9,8,5
False,Johnathan Bennett,2023,QB,liberty,4,5,6.0,1.0,16.7,6.0,1.0,0.0,0.0,25.07,1.2,1.2,johnathan_bennett_liberty,1.0,2.0,2.00,0.0,0.20,0.40,2,6,7,8,1.14,1.6,13,1
False,Johnathan Brantley,2016,QB,tulane,1,8,21.0,8.0,38.1,51.0,2.4,0.0,0.0,58.5,2.6,6.4,johnathan_brantley_tulane,46.0,202.0,4.39,0.0,5.75,25.25,202,51,67,253,3.78,31.6,4,8
False,Johnathan Brantley,2017,QB,tulane,2,6,17.0,10.0,58.8,101.0,5.9,0.0,1.0,96.96,2.8,16.8,johnathan_brantley_tulane,34.0,193.0,5.68,3.0,5.67,32.17,193,101,51,294,5.76,49.0,5,7
False,Johnathan Lewis,2017,QB,rutgers,1,7,38.0,14.0,36.8,167.0,4.4,2.0,4.0,70.08,5.4,23.9,johnathan_lewis_rutgers,36.0,111.0,3.08,4.0,5.14,15.86,111,167,74,278,3.76,39.7,4,8
False,Johnny Langan,2019,QB,rutgers,1,11,159.0,80.0,50.3,840.0,5.3,4.0,9.0,91.67,14.5,76.4,johnny_langan_rutgers,134.0,391.0,2.92,3.0,12.18,35.55,391,840,293,1231,4.20,111.9,2,10
False,Johnny Langan,2020,QB,rutgers,3,9,13.0,10.0,76.9,92.0,7.1,2.0,1.0,171.76,1.4,10.2,johnny_langan_rutgers,56.0,201.0,3.59,4.0,6.22,22.33,201,92,69,293,4.25,32.6,3,6
False,Johnny Langan,2021,QB,rutgers,3,13,9.0,6.0,66.7,68.0,7.6,1.0,0.0,166.81,0.7,5.2,johnny_langan_rutgers,34.0,109.0,3.21,3.0,2.62,8.38,109,68,43,177,4.12,13.6,5,8
False,Johnny Stanton,2016,QB,unlv,3,6,107.0,50.0,46.7,676.0,6.3,6.0,6.0,107.09,17.8,112.7,johnny_stanton_unlv,40.0,231.0,5.78,1.0,6.67,38.50,231,676,147,907,6.17,151.2,4,8
False,Johnny Stanton,2017,QB,unlv,4,8,88.0,55.0,62.5,724.0,8.2,4.0,2.0,142.06,11.0,90.5,johnny_stanton_unlv,37.0,96.0,2.59,2.0,4.63,12.00,96,724,125,820,6.56,102.5,5,7
False,Jon Wassink,2017,QB,western_michigan,2,8,193.0,124.0,64.2,1391.0,7.2,14.0,4.0,144.58,24.1,173.9,jon_wassink_western_michigan,41.0,126.0,3.07,3.0,5.13,15.75,126,1391,234,1517,6.48,189.6,6,6
False,Jon Wassink,2018,QB,western_michigan,3,9,245.0,151.0,61.6,1994.0,8.1,16.0,6.0,146.65,27.2,221.6,jon_wassink_western_michigan,46.0,162.0,3.52,6.0,5.11,18.00,162,1994,291,2156,7.41,239.6,7,6
False,Jon Wassink,2019,QB,western_michigan,4,13,407.0,241.0,59.2,3097.0,7.6,20.0,8.0,135.42,31.3,238.2,jon_wassink_western_michigan,69.0,319.0,4.62,3.0,5.31,24.54,319,3097,476,3416,7.18,262.8,7,6
False,Jonah Fitzgerald,2018,QB,old_dominion,1,1,3.0,2.0,66.7,21.0,7.0,0.0,0.0,125.47,3.0,21.0,jonah_fitzgerald_old_dominion,2.0,3.0,1.50,0.0,2.00,3.00,3,21,5,24,4.80,24.0,4,8
False,Jonah Fitzgerald,2019,QB,old_dominion,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,jonah_fitzgerald_old_dominion,,,,,,,0,0,1,0,0.00,0.0,1,11
False,Jonah Johnson,2021,QB,new_mexico_state,3,11,439.0,257.0,58.5,2705.0,6.2,10.0,8.0,114.18,39.9,245.9,jonah_johnson_new_mexico_state,130.0,166.0,1.28,4.0,11.82,15.09,166,2705,569,2871,5.05,261.0,2,10
False,Jonathan Banks,2017,QB,tulane,3,11,219.0,124.0,56.6,1797.0,8.2,12.0,5.0,139.05,19.9,163.4,jonathan_banks_tulane,148.0,592.0,4.00,7.0,13.45,53.82,592,1797,367,2389,6.51,217.2,5,7
False,Jonathan Banks,2018,QB,tulane,4,7,139.0,72.0,51.8,1074.0,7.7,5.0,2.0,125.7,19.9,153.4,jonathan_banks_tulane,78.0,120.0,1.54,2.0,11.14,17.14,120,1074,217,1194,5.50,170.6,7,6
False,Jordan Davis,2016,QB,louisiana-lafayette,2,8,3.0,2.0,66.7,7.0,2.3,0.0,0.0,86.27,0.4,0.9,jordan_davis_louisiana-lafayette,7.0,37.0,5.29,0.0,0.88,4.63,37,7,10,44,4.40,5.5,6,7
True,Jordan Davis,2017,QB,louisiana-lafayette,3,11,215.0,122.0,56.7,1386.0,6.4,10.0,8.0,118.8,19.5,126.0,jordan_davis_louisiana-lafayette,71.0,347.0,4.89,5.0,6.45,31.55,347,1386,286,1733,6.06,157.5,5,7
False,Jordan Gehrke,2016,QB,colorado,4,4,7.0,4.0,57.1,38.0,5.4,0.0,0.0,102.74,1.8,9.5,jordan_gehrke_colorado,1.0,23.0,23.00,0.0,0.25,5.75,23,38,8,61,7.63,15.3,10,4
False,Jordan Hoy,2017,QB,old_dominion,2,3,19.0,8.0,42.1,73.0,3.8,0.0,0.0,74.38,6.3,24.3,jordan_hoy_old_dominion,12.0,26.0,2.17,1.0,4.00,8.67,26,73,31,99,3.19,33.0,5,7
False,Jordan Love,2017,QB,utah_state,1,12,235.0,129.0,54.9,1631.0,6.9,8.0,6.0,119.31,19.6,135.9,jordan_love_utah_state,46.0,165.0,3.59,2.0,3.83,13.75,165,1631,281,1796,6.39,149.7,6,7
False,Jordan Love,2018,QB,utah_state,2,13,417.0,267.0,64.0,3567.0,8.6,32.0,6.0,158.32,32.1,274.4,jordan_love_utah_state,43.0,63.0,1.47,7.0,3.31,4.85,63,3567,460,3630,7.89,279.2,11,2
False,Jordan Love,2019,QB,utah_state,3,13,473.0,293.0,61.9,3402.0,7.2,20.0,17.0,129.12,36.4,261.7,jordan_love_utah_state,81.0,175.0,2.16,0.0,6.23,13.46,175,3402,554,3577,6.46,275.2,7,6
False,Jordan McCloud,2019,QB,south_florida,1,12,224.0,124.0,55.4,1429.0,6.4,12.0,8.0,119.48,18.7,119.1,jordan_mccloud_south_florida,105.0,283.0,2.70,4.0,8.75,23.58,283,1429,329,1712,5.20,142.7,4,8
True,Jordan McCloud,2020,QB,south_florida,2,8,194.0,120.0,61.9,1341.0,6.9,9.0,2.0,133.17,24.3,167.6,jordan_mccloud_south_florida,62.0,74.0,1.19,1.0,7.75,9.25,74,1341,256,1415,5.53,176.9,1,8
True,Jordan McCloud,2021,QB,arizona,2,3,73.0,48.0,65.8,481.0,6.6,2.0,5.0,116.44,24.3,160.3,jordan_mccloud_arizona,18.0,75.0,4.17,0.0,6.00,25.00,75,481,91,556,6.11,185.3,1,11
True,Jordan McCloud,2023,QB,james_madison,4,13,412.0,281.0,68.2,3657.0,8.9,35.0,10.0,165.94,31.7,281.3,jordan_mccloud_james_madison,96.0,276.0,2.88,8.0,7.38,21.23,276,3657,508,3933,7.74,302.5,11,2
False,Jordan McCloud,2024,QB,texas_state,4,5,169.0,117.0,69.2,1393.0,8.2,15.0,5.0,161.84,33.8,278.6,jordan_mccloud_texas_state,28.0,173.0,6.18,3.0,5.60,34.60,173,1393,197,1566,7.95,313.2,3,2
False,Jordan Moore,2021,QB,duke,1,10,19.0,9.0,47.4,95.0,5.0,1.0,0.0,106.74,1.9,9.5,jordan_moore_duke,44.0,221.0,5.02,3.0,4.40,22.10,221,95,63,316,5.02,31.6,3,9
False,Jordan Moore,2022,QB,duke,2,13,,,,,,,,,,,jordan_moore_duke,4.0,33.0,8.25,0.0,0.31,2.54,33,0,4,33,8.25,2.5,9,4
False,Jordan Ta'amu,2017,QB,mississippi,3,8,173.0,115.0,66.5,1682.0,9.7,11.0,4.0,164.5,21.6,210.3,jordan_ta'amu_mississippi,57.0,165.0,2.89,4.0,7.13,20.63,165,1682,230,1847,8.03,230.9,6,6
False,Jordan Ta'amu,2018,QB,mississippi,4,12,418.0,266.0,63.6,3918.0,9.4,19.0,8.0,153.54,34.8,326.5,jordan_ta'amu_mississippi,116.0,342.0,2.95,6.0,9.67,28.50,342,3918,534,4260,7.98,355.0,5,7
True,Jordan Travis,2018,QB,louisville,1,3,14.0,4.0,28.6,71.0,5.1,1.0,1.0,80.45,4.7,23.7,jordan_travis_louisville,8.0,40.0,5.00,0.0,2.67,13.33,40,71,22,111,5.05,37.0,2,10
False,Jordan Travis,2019,QB,florida_state,1,4,11.0,6.0,54.5,79.0,7.2,0.0,0.0,114.88,2.8,19.8,jordan_travis_florida_state,23.0,228.0,9.91,3.0,5.75,57.00,228,79,34,307,9.03,76.8,6,7
False,Jordan Travis,2020,QB,florida_state,2,8,131.0,72.0,55.0,1056.0,8.1,6.0,6.0,128.62,16.4,132.0,jordan_travis_florida_state,97.0,559.0,5.76,7.0,12.13,69.88,559,1056,228,1615,7.08,201.9,3,6
False,Jordan Travis,2021,QB,florida_state,2,10,194.0,122.0,62.9,1539.0,7.9,15.0,6.0,148.86,19.4,153.9,jordan_travis_florida_state,134.0,535.0,3.99,7.0,13.40,53.50,535,1539,328,2074,6.32,207.4,5,7
False,Jordan Travis,2022,QB,florida_state,3,13,353.0,226.0,64.0,3214.0,9.1,24.0,5.0,160.11,27.2,247.2,jordan_travis_florida_state,82.0,417.0,5.09,7.0,6.31,32.08,417,3214,435,3631,8.35,279.3,10,3
False,Jordan Travis,2023,QB,florida_state,4,11,324.0,207.0,63.9,2756.0,8.5,20.0,2.0,154.48,29.5,250.5,jordan_travis_florida_state,73.0,176.0,2.41,7.0,6.64,16.00,176,2756,397,2932,7.39,266.5,13,1
False,Jordan Weeks,2018,QB,utsa,1,4,58.0,26.0,44.8,241.0,4.2,1.0,0.0,85.42,14.5,60.3,jordan_weeks_utsa,9.0,-25.0,-2.78,0.0,2.25,-6.25,-25,241,67,216,3.22,54.0,3,9
False,Jordan Weeks,2019,QB,utsa,1,3,66.0,38.0,57.6,451.0,6.8,2.0,3.0,115.89,22.0,150.3,jordan_weeks_utsa,10.0,-6.0,-0.60,0.0,3.33,-2.00,-6,451,76,445,5.86,148.3,4,8
False,Jordan Weeks,2020,QB,utsa,2,2,27.0,9.0,33.3,74.0,2.7,0.0,1.0,48.94,13.5,37.0,jordan_weeks_utsa,8.0,-19.0,-2.38,0.0,4.00,-9.50,-19,74,35,55,1.57,27.5,7,5
False,Jordan Yates,2019,QB,georgia_tech,1,3,12.0,4.0,33.3,38.0,3.2,0.0,0.0,59.93,4.0,12.7,jordan_yates_georgia_tech,11.0,18.0,1.64,0.0,3.67,6.00,18,38,23,56,2.43,18.7,3,9
False,Jordan Yates,2020,QB,georgia_tech,1,3,9.0,4.0,44.4,16.0,1.8,0.0,0.0,59.38,3.0,5.3,jordan_yates_georgia_tech,4.0,-9.0,-2.25,0.0,1.33,-3.00,-9,16,13,7,0.54,2.3,3,7
True,Jordan Yates,2021,QB,georgia_tech,1,8,153.0,91.0,59.5,908.0,5.9,6.0,3.0,118.35,19.1,113.5,jordan_yates_georgia_tech,64.0,82.0,1.28,2.0,8.00,10.25,82,908,217,990,4.56,123.8,3,9
False,Jordon Brookshire,2019,QB,san_diego_state,3,3,,,,,,,,,,,jordon_brookshire_san_diego_state,5.0,15.0,3.00,0.0,1.67,5.00,15,0,5,15,3.00,5.0,10,3
False,Jordon Brookshire,2020,QB,san_diego_state,3,3,74.0,42.0,56.8,410.0,5.5,2.0,2.0,106.81,24.7,136.7,jordon_brookshire_san_diego_state,45.0,101.0,2.24,0.0,15.00,33.67,101,410,119,511,4.29,170.3,4,4
False,Jordon Brookshire,2021,QB,san_diego_state,4,6,122.0,62.0,50.8,830.0,6.8,3.0,1.0,114.44,20.3,138.3,jordon_brookshire_san_diego_state,48.0,158.0,3.29,5.0,8.00,26.33,158,830,170,988,5.81,164.7,12,2
False,Jorge Reyna,2018,QB,fresno_state,3,10,12.0,8.0,66.7,111.0,9.3,1.0,0.0,171.87,1.2,11.1,jorge_reyna_fresno_state,9.0,75.0,8.33,0.0,0.90,7.50,75,111,21,186,8.86,18.6,12,2
False,Jorge Reyna,2019,QB,fresno_state,4,12,365.0,236.0,64.7,2655.0,7.3,15.0,11.0,133.29,30.4,221.3,jorge_reyna_fresno_state,98.0,264.0,2.69,2.0,8.17,22.00,264,2655,463,2919,6.30,243.3,4,8
False,Josh Adkins,2018,QB,new_mexico_state,1,10,393.0,222.0,56.5,2563.0,6.5,13.0,9.0,117.61,39.3,256.3,josh_adkins_new_mexico_state,86.0,117.0,1.36,0.0,8.60,11.70,117,2563,479,2680,5.59,268.0,3,9
True,Josh Adkins,2019,QB,new_mexico_state,2,12,437.0,275.0,62.9,2588.0,5.9,14.0,15.0,116.38,36.4,215.7,josh_adkins_new_mexico_state,106.0,41.0,0.39,4.0,8.83,3.42,41,2588,543,2629,4.84,219.1,2,10
False,Josh Adkins,2020,QB,utsa,3,5,33.0,18.0,54.5,270.0,8.2,1.0,0.0,133.28,6.6,54.0,josh_adkins_utsa,2.0,9.0,4.50,0.0,0.40,1.80,9,270,35,279,7.97,55.8,7,5
False,Josh Adkins,2021,QB,utsa,4,7,33.0,18.0,54.5,192.0,5.8,2.0,0.0,123.42,4.7,27.4,josh_adkins_utsa,9.0,-22.0,-2.44,0.0,1.29,-3.14,-22,192,42,170,4.05,24.3,12,2
False,Josh Allen,2016,QB,wyoming,2,14,373.0,209.0,56.0,3203.0,8.6,28.0,15.0,144.89,26.6,228.8,josh_allen_wyoming,142.0,523.0,3.68,7.0,10.14,37.36,523,3203,515,3726,7.23,266.1,8,6
False,Josh Allen,2017,QB,wyoming,3,11,270.0,152.0,56.3,1812.0,6.7,16.0,6.0,127.79,24.5,164.7,josh_allen_wyoming,92.0,204.0,2.22,5.0,8.36,18.55,204,1812,362,2016,5.57,183.3,8,5
False,Josh Coltrin,2020,QB,tulane,2,1,,,,,,,,,,,josh_coltrin_tulane,2.0,7.0,3.50,0.0,2.00,7.00,7,0,2,7,3.50,7.0,6,6
False,Josh Holl,2019,QB,tulane,1,1,,,,,,,,,,,josh_holl_tulane,1.0,4.0,4.00,0.0,1.00,4.00,4,0,1,4,4.00,4.0,7,6
False,Josh Holst,2024,QB,northern_illinois,1,2,3.0,2.0,66.7,17.0,5.7,0.0,0.0,114.27,1.5,8.5,josh_holst_northern_illinois,3.0,28.0,9.33,0.0,1.50,14.00,28,17,6,45,7.50,22.5,3,2
False,Josh Hoover,2022,QB,tcu,1,1,1.0,1.0,100.0,2.0,2.0,0.0,0.0,116.8,1.0,2.0,josh_hoover_tcu,,,,,,,0,2,1,2,2.00,2.0,13,2
False,Josh Hoover,2023,QB,tcu,1,10,298.0,185.0,62.1,2206.0,7.4,15.0,9.0,134.84,29.8,220.6,josh_hoover_tcu,20.0,5.0,0.25,2.0,2.00,0.50,5,2206,318,2211,6.95,221.1,5,7
False,Josh Hoover,2024,QB,tcu,2,6,236.0,162.0,68.6,2007.0,8.5,16.0,6.0,157.36,39.3,334.5,josh_hoover_tcu,18.0,-20.0,-1.11,2.0,3.00,-3.33,-20,2007,254,1987,7.82,331.2,3,3
False,Josh Jackson,2017,QB,virginia_tech,1,13,396.0,236.0,59.6,2991.0,7.6,20.0,9.0,135.17,30.5,230.1,josh_jackson_virginia_tech,124.0,324.0,2.61,6.0,9.54,24.92,324,2991,520,3315,6.38,255.0,9,4
True,Josh Jackson,2018,QB,virginia_tech,2,3,58.0,36.0,62.1,575.0,9.9,5.0,1.0,170.35,19.3,191.7,josh_jackson_virginia_tech,20.0,61.0,3.05,1.0,6.67,20.33,61,575,78,636,8.15,212.0,6,7
True,Josh Jackson,2019,QB,maryland,3,10,207.0,98.0,47.3,1274.0,6.2,12.0,6.0,112.37,20.7,127.4,josh_jackson_maryland,53.0,-53.0,-1.00,0.0,5.30,-5.30,-53,1274,260,1221,4.70,122.1,3,9
False,Josh Johnson,2024,QB,air_force,2,2,3.0,1.0,33.3,18.0,6.0,0.0,1.0,17.06,1.5,9.0,josh_johnson_air_force,6.0,19.0,3.17,0.0,3.00,9.50,19,18,9,37,4.11,18.5,1,4
False,Josh Love,2016,QB,san_jose_state,1,12,60.0,31.0,51.7,392.0,6.5,2.0,5.0,100.88,5.0,32.7,josh_love_san_jose_state,14.0,-41.0,-2.93,0.0,1.17,-3.42,-41,392,74,351,4.74,29.3,4,8
False,Josh Love,2017,QB,san_jose_state,2,10,170.0,92.0,54.1,928.0,5.5,5.0,7.0,101.45,17.0,92.8,josh_love_san_jose_state,19.0,-60.0,-3.16,0.0,1.90,-6.00,-60,928,189,868,4.59,86.8,2,11
False,Josh Love,2018,QB,san_jose_state,3,8,289.0,162.0,56.1,1963.0,6.8,14.0,9.0,122.87,36.1,245.4,josh_love_san_jose_state,30.0,-93.0,-3.10,0.0,3.75,-11.63,-93,1963,319,1870,5.86,233.8,1,11
False,Josh Love,2019,QB,san_jose_state,4,12,481.0,293.0,60.9,3923.0,8.2,22.0,8.0,141.19,40.1,326.9,josh_love_san_jose_state,25.0,-88.0,-3.52,3.0,2.08,-7.33,-88,3923,506,3835,7.58,319.6,5,7
False,Josh Rosen,2016,QB,ucla,2,6,231.0,137.0,59.3,1915.0,8.3,10.0,5.0,138.91,38.5,319.2,josh_rosen_ucla,22.0,-72.0,-3.27,2.0,3.67,-12.00,-72,1915,253,1843,7.28,307.2,4,8
False,Josh Rosen,2017,QB,ucla,3,11,452.0,283.0,62.6,3756.0,8.3,26.0,10.0,146.97,41.1,341.5,josh_rosen_ucla,50.0,-97.0,-1.94,2.0,4.55,-8.82,-97,3756,502,3659,7.29,332.6,6,7
False,Joshua Dobbs,2016,QB,tennessee,4,13,357.0,225.0,63.0,2946.0,8.3,27.0,12.0,150.59,27.5,226.6,joshua_dobbs_tennessee,150.0,831.0,5.54,12.0,11.54,63.92,831,2946,507,3777,7.45,290.5,9,4
False,Joshua Wood,2024,QB,fresno_state,2,5,4.0,2.0,50.0,15.0,3.8,0.0,1.0,31.5,0.8,3.0,joshua_wood_fresno_state,11.0,40.0,3.64,3.0,2.20,8.00,40,15,15,55,3.67,11.0,3,2
False,Julian Sayin,2024,QB,ohio_state,1,2,7.0,5.0,71.4,84.0,12.0,1.0,0.0,219.37,3.5,42.0,julian_sayin_ohio_state,1.0,5.0,5.00,0.0,0.50,2.50,5,84,8,89,11.13,44.5,5,0
False,Justice Hansen,2016,QB,arkansas_state,2,13,340.0,197.0,57.9,2719.0,8.0,19.0,8.0,138.84,26.2,209.2,justice_hansen_arkansas_state,79.0,131.0,1.66,1.0,6.08,10.08,131,2719,419,2850,6.80,219.2,8,5
False,Justice Hansen,2017,QB,arkansas_state,3,12,487.0,305.0,62.6,3967.0,8.1,37.0,16.0,149.56,40.6,330.6,justice_hansen_arkansas_state,133.0,423.0,3.18,7.0,11.08,35.25,423,3967,620,4390,7.08,365.8,7,5
False,Justice Hansen,2018,QB,arkansas_state,4,13,434.0,286.0,65.9,3447.0,7.9,27.0,9.0,148.99,33.4,265.2,justice_hansen_arkansas_state,133.0,411.0,3.09,6.0,10.23,31.62,411,3447,567,3858,6.80,296.8,8,5
False,Justice McCoy,2019,QB,colorado_state,2,3,4.0,2.0,50.0,20.0,5.0,0.0,2.0,-8.0,1.3,6.7,justice_mccoy_colorado_state,2.0,3.0,1.50,0.0,0.67,1.00,3,20,6,23,3.83,7.7,4,8
True,Justin Agner,2016,QB,kent_state,1,2,15.0,8.0,53.3,64.0,4.3,0.0,2.0,62.5,7.5,32.0,justin_agner_kent_state,12.0,7.0,0.58,0.0,6.00,3.50,7,64,27,71,2.63,35.5,3,9
False,Justin Agner,2019,QB,florida_atlantic,3,3,5.0,3.0,60.0,30.0,6.0,0.0,1.0,70.4,1.7,10.0,justin_agner_florida_atlantic,2.0,-3.0,-1.50,0.0,0.67,-1.00,-3,30,7,27,3.86,9.0,11,3
True,Justin Fields,2018,QB,georgia,1,12,39.0,27.0,69.2,328.0,8.4,4.0,0.0,173.71,3.3,27.3,justin_fields_georgia,42.0,266.0,6.33,4.0,3.50,22.17,266,328,81,594,7.33,49.5,11,3
False,Justin Fields,2019,QB,ohio_state,2,14,354.0,238.0,67.2,3273.0,9.2,41.0,3.0,181.43,25.3,233.8,justin_fields_ohio_state,137.0,484.0,3.53,10.0,9.79,34.57,484,3273,491,3757,7.65,268.4,13,1
False,Justin Fields,2020,QB,ohio_state,3,8,225.0,158.0,70.2,2100.0,9.3,22.0,6.0,175.56,28.1,262.5,justin_fields_ohio_state,81.0,383.0,4.73,5.0,10.13,47.88,383,2100,306,2483,8.11,310.4,7,1
False,Justin Herbert,2016,QB,oregon,1,9,255.0,162.0,63.5,1936.0,7.6,19.0,4.0,148.75,28.3,215.1,justin_herbert_oregon,58.0,161.0,2.78,2.0,6.44,17.89,161,1936,313,2097,6.70,233.0,4,8
False,Justin Herbert,2017,QB,oregon,2,8,206.0,139.0,67.5,1983.0,9.6,15.0,5.0,167.52,25.8,247.9,justin_herbert_oregon,44.0,183.0,4.16,5.0,5.50,22.88,183,1983,250,2166,8.66,270.8,7,6
False,Justin Herbert,2018,QB,oregon,3,13,404.0,240.0,59.4,3151.0,7.8,29.0,8.0,144.66,31.1,242.4,justin_herbert_oregon,71.0,166.0,2.34,2.0,5.46,12.77,166,3151,475,3317,6.98,255.2,9,4
False,Justin Herbert,2019,QB,oregon,4,14,428.0,286.0,66.8,3471.0,8.1,32.0,6.0,156.81,30.6,247.9,justin_herbert_oregon,58.0,50.0,0.86,4.0,4.14,3.57,50,3471,486,3521,7.24,251.5,12,2
False,Justin Holaday,2022,QB,new_mexico,2,5,59.0,26.0,44.1,222.0,3.8,0.0,1.0,72.29,11.8,44.4,justin_holaday_new_mexico,50.0,135.0,2.70,1.0,10.00,27.00,135,222,109,357,3.28,71.4,2,10
False,Justin Holaday,2023,QB,new_mexico,3,4,,,,,,,,,,,justin_holaday_new_mexico,1.0,0.0,0.00,0.0,0.25,0.00,0,0,1,0,0.00,0.0,4,8
False,Justin Holman,2016,QB,ucf,4,7,83.0,36.0,43.4,510.0,6.1,3.0,2.0,102.1,11.9,72.9,justin_holman_ucf,37.0,125.0,3.38,2.0,5.29,17.86,125,510,120,635,5.29,90.7,6,7
False,Justin Ibieta,2020,QB,tulane,1,2,,,,,,,,,,,justin_ibieta_tulane,3.0,29.0,9.67,0.0,1.50,14.50,29,0,3,29,9.67,14.5,6,6
False,Justin Ibieta,2021,QB,tulane,1,5,22.0,13.0,59.1,166.0,7.5,2.0,2.0,134.29,4.4,33.2,justin_ibieta_tulane,4.0,57.0,14.25,1.0,0.80,11.40,57,166,26,223,8.58,44.6,2,10
False,Justin Ibieta,2022,QB,tulane,1,4,16.0,13.0,81.3,138.0,8.6,0.0,0.0,153.7,4.0,34.5,justin_ibieta_tulane,3.0,15.0,5.00,1.0,0.75,3.75,15,138,19,153,8.05,38.3,12,2
False,Justin Ibieta,2023,QB,tulane,2,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,justin_ibieta_tulane,2.0,7.0,3.50,0.0,0.67,2.33,7,0,4,7,1.75,2.3,11,3
