name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Jordan McCray,FR,WR,12,7,107,15.29,0,0.6,8.9,south_alabama
Xavier Johnson,JR,RB,12,13,86,6.62,0,1.1,7.2,south_alabama
Chris Lewis,SR,WR,9,1,51,51.00,0,0.1,5.7,south_alabama
Sa'Mory Collier,JR,WR,11,4,48,12.00,0,0.4,4.4,south_alabama
Grant Powell,SR,TE,12,3,44,14.67,1,0.3,3.7,south_alabama
Sam Harris,SO,WR,8,4,41,10.25,0,0.5,5.1,south_alabama
Quinton Lane,JR,WR,13,2,40,20.00,0,0.2,3.1,south_alabama
Dami Ayoola,SR,RB,13,10,32,3.20,0,0.8,2.5,south_alabama
James Bynes,SR,TE,10,3,23,7.67,1,0.3,2.3,south_alabama
Tyreis Thomas,SR,RB,9,6,16,2.67,0,0.7,1.8,south_alabama
Deonta Moore,SO,RB,13,2,10,5.00,0,0.2,0.8,south_alabama
Milton Revell,SR,RB,13,3,9,3.00,0,0.2,0.7,south_alabama
Deshawn Applewhite,FR,WR,7,1,-3,-3.00,0,0.1,-0.4,south_alabama
Deebo Samuel,SO,WR,10,59,783,13.27,1,5.9,78.3,south_carolina
Hayden Hurst,SO,TE,13,48,616,12.83,1,3.7,47.4,south_carolina
Bryan Edwards,FR,WR,12,44,590,13.41,4,3.7,49.2,south_carolina
K.C. Crosby,SO,TE,13,23,217,9.43,4,1.8,16.7,south_carolina
A.J. Turner,FR,RB,12,21,143,6.81,1,1.8,11.9,south_carolina
David Williams,JR,RB,9,9,72,8.00,0,1.0,8.0,south_carolina
Chavis Dawkins,FR,WR,11,8,69,8.63,0,0.7,6.3,south_carolina
Terry Googer,SO,WR,11,7,66,9.43,0,0.6,6.0,south_carolina
Rico Dowdle,FR,RB,9,15,55,3.67,1,1.7,6.1,south_carolina
Jacob August,SO,TE,13,5,52,10.40,0,0.4,4.0,south_carolina
Randrecous Davis,FR,WR,2,3,45,15.00,0,1.5,22.5,south_carolina
Kiel Pollard,FR,TE,12,1,18,18.00,0,0.1,1.5,south_carolina
Rod Talley,JR,RB,12,2,16,8.00,0,0.2,1.3,south_carolina
Jake Bentley,FR,QB,7,1,12,12.00,0,0.1,1.7,south_carolina
Javon Charleston,FR,WR,13,1,12,12.00,0,0.1,0.9,south_carolina
Korey Banks,FR,WR,5,1,5,5.00,0,0.2,1.0,south_carolina
Rodney Adams,SR,WR,13,67,822,12.27,5,5.2,63.2,south_florida
Marquez Valdes-Scantling,JR,WR,13,22,415,18.86,5,1.7,31.9,south_florida
Tyre McCants,SO,WR,13,25,384,15.36,4,1.9,29.5,south_florida
D'Ernest Johnson,JR,RB,13,28,293,10.46,5,2.2,22.5,south_florida
Mitchell Wilcox,FR,TE,13,12,278,23.17,2,0.9,21.4,south_florida
Marlon Mack,JR,RB,12,28,227,8.11,0,2.3,18.9,south_florida
Ryeshene Bronson,JR,WR,11,10,188,18.80,1,0.9,17.1,south_florida
Elkanah Dillon,SO,TE,11,8,177,22.13,2,0.7,16.1,south_florida
Chris Barr,SO,WR,10,6,59,9.83,1,0.6,5.9,south_florida
Darius Tice,SR,RB,5,2,54,27.00,1,0.4,10.8,south_florida
Deangelo Antoine,FR,WR,9,8,24,3.00,0,0.9,2.7,south_florida
Stanley Clerveaux,SO,WR,3,1,8,8.00,0,0.3,2.7,south_florida
Darnell Salomon,FR,WR,8,1,8,8.00,0,0.1,1.0,south_florida
Deatrick Nichols,JR,CB,13,1,6,6.00,0,0.1,0.5,south_florida
Jordan Reed,SO,WR,4,2,3,1.50,0,0.5,0.8,south_florida
Alex Mut,SR,WR,12,2,3,1.50,0,0.2,0.3,south_florida
Quinton Flowers,JR,QB,13,1,-3,-3.00,0,0.1,-0.2,south_florida
Tyler Pippens,FR,RB,1,1,-5,-5.00,0,1.0,-5.0,south_florida
Allenzae Staggers,JR,WR,13,62,1157,18.66,7,4.8,89.0,southern_mississippi
D.J. Thompson,SR,WR,11,47,510,10.85,6,4.3,46.4,southern_mississippi
Ito Smith,JR,RB,13,43,459,10.67,2,3.3,35.3,southern_mississippi
Korey Robertson,SO,WR,13,37,437,11.81,3,2.8,33.6,southern_mississippi
Isaiah Jones,JR,WR,12,20,331,16.55,2,1.7,27.6,southern_mississippi
Chase Whitehead,SO,WR,12,18,286,15.89,2,1.5,23.8,southern_mississippi
Julian Allen,JR,TE,13,19,281,14.79,1,1.5,21.6,southern_mississippi
Marquise Ricard,JR,WR,8,12,182,15.17,2,1.5,22.8,southern_mississippi
Tyre'oune Holmes,JR,WR,9,8,102,12.75,0,0.9,11.3,southern_mississippi
George Payne,JR,RB,13,10,67,6.70,0,0.8,5.2,southern_mississippi
Jay'Shawn Washington,SO,TE,9,2,22,11.00,1,0.2,2.4,southern_mississippi
Jarell Aaron,SR,WR,5,2,13,6.50,0,0.4,2.6,southern_mississippi
Tez Parks,SO,RB,12,1,9,9.00,0,0.1,0.8,southern_mississippi
Shawn Brickley,SR,WR,3,1,8,8.00,0,0.3,2.7,southern_mississippi
Devonta Foster,SR,DB,13,1,8,8.00,0,0.1,0.6,southern_mississippi
Jerry Harris,JR,OL,8,1,3,3.00,0,0.1,0.4,southern_mississippi
Keon Howard,FR,QB,4,1,2,2.00,0,0.3,0.5,southern_mississippi
Trenton Irwin,SO,WR,13,37,442,11.95,1,2.8,34.0,stanford
JJ Arcega-Whiteside,SO,WR,12,24,379,15.79,5,2.0,31.6,stanford
Michael Rector,SR,WR,13,32,367,11.47,3,2.5,28.2,stanford
Christian McCaffrey,JR,RB,11,37,310,8.38,3,3.4,28.2,stanford
Dalton Schultz,JR,TE,13,23,222,9.65,1,1.8,17.1,stanford
Francis Owusu,SR,WR,11,8,113,14.13,1,0.7,10.3,stanford
Greg Taboada,SR,TE,8,5,92,18.40,0,0.6,11.5,stanford
Bryce Love,SO,RB,12,8,83,10.38,1,0.7,6.9,stanford
Isaiah Brandt-Sims,JR,WR,8,2,26,13.00,0,0.3,3.3,stanford
Donald Stewart,FR,WR,10,2,17,8.50,0,0.2,1.7,stanford
Taijuan Thomas,SR,WR,12,1,5,5.00,0,0.1,0.4,stanford
Amba Etta-Tawo,SR,WR,12,94,1482,15.77,14,7.8,123.5,syracuse
Ervin Philips,JR,WR,12,90,822,9.13,6,7.5,68.5,syracuse
Steve Ishmael,JR,WR,11,48,559,11.65,1,4.4,50.8,syracuse
Brisly Estime,SR,WR,12,48,518,10.79,3,4.0,43.2,syracuse
Dontae Strickland,SO,RB,12,21,132,6.29,0,1.8,11.0,syracuse
Alvin Cornelius,SR,WR,7,7,110,15.71,0,1.0,15.7,syracuse
Sean Riley,FR,WR,12,11,109,9.91,0,0.9,9.1,syracuse
Adly Enoicy,SO,WR,3,1,35,35.00,0,0.3,11.7,syracuse
Cameron MacPherson,SR,TE,12,5,34,6.80,0,0.4,2.8,syracuse
Jordan Fredericks,SO,RB,10,2,19,9.50,0,0.2,1.9,syracuse
Kendall Moore,SR,TE,12,1,15,15.00,0,0.1,1.3,syracuse
Devin Butler,FR,WR,5,2,14,7.00,0,0.4,2.8,syracuse
Moe Neal,FR,RB,12,2,6,3.00,0,0.2,0.5,syracuse
Taj Williams,JR,WR,13,39,702,18.00,5,3.0,54.0,tcu
John Diarse,JR,WR,13,33,442,13.39,3,2.5,34.0,tcu
Kyle Hicks,JR,RB,13,47,417,8.87,2,3.6,32.1,tcu
Jaelan Austin,SO,WR,13,23,332,14.43,5,1.8,25.5,tcu
KaVontae Turpin,SO,WR,8,30,295,9.83,1,3.8,36.9,tcu
Desmon White,JR,WR,13,30,276,9.20,1,2.3,21.2,tcu
Emanuel Porter,JR,WR,10,15,245,16.33,0,1.5,24.5,tcu
Daniel Walsh,SR,WR,13,14,157,11.21,0,1.1,12.1,tcu
Ty Slanina,JR,WR,11,17,152,8.94,0,1.5,13.8,tcu
Deanté Gray,SR,WR,12,10,119,11.90,0,0.8,9.9,tcu
Jarrison Stewart,SO,WR,10,12,96,8.00,0,1.2,9.6,tcu
Isaiah Graham,FR,WR,9,6,68,11.33,0,0.7,7.6,tcu
Cole Hunt,JR,TE,13,5,61,12.20,1,0.4,4.7,tcu
TreVontae Hights,FR,WR,5,1,42,42.00,0,0.2,8.4,tcu
Dylan Thomas,FR,WR,6,3,35,11.67,0,0.5,5.8,tcu
Darius Anderson,FR,RB,11,5,20,4.00,0,0.5,1.8,tcu
Sewo Olonilua,FR,RB,13,2,17,8.50,0,0.2,1.3,tcu
Trevorris Johnson,JR,RB,13,2,10,5.00,0,0.2,0.8,tcu
Patrick Zeller,SO,WR,3,1,0,0.00,0,0.3,0.0,tcu
Ventell Bryant,SO,WR,11,54,895,16.57,4,4.9,81.4,temple
Keith Kirkwood,JR,WR,14,42,648,15.43,4,3.0,46.3,temple
Adonis Jennings,JR,WR,14,27,474,17.56,4,1.9,33.9,temple
Jahad Thomas,SR,RB,12,33,418,12.67,6,2.8,34.8,temple
Brodrick Yancy,SO,WR,11,24,284,11.83,2,2.2,25.8,temple
Romond Deloatch,SR,TE,14,18,242,13.44,1,1.3,17.3,temple
Marshall Ellick,SO,WR,10,12,141,11.75,0,1.2,14.1,temple
Isaiah Wright,FR,WR,12,8,74,9.25,0,0.7,6.2,temple
Colin Thompson,SR,TE,13,3,43,14.33,1,0.2,3.3,temple
Ryquell Armstead,SO,RB,13,5,41,8.20,0,0.4,3.2,temple
Kenny Yeboah,FR,TE,2,1,15,15.00,0,0.5,7.5,temple
Chris Myarick,SO,TE,14,1,15,15.00,0,0.1,1.1,temple
Freddie Johnson,FR,WR,2,1,14,14.00,0,0.5,7.0,temple
David Hood,SO,RB,11,1,11,11.00,0,0.1,1.0,temple
Nate L. Smith,SR,DB,12,1,7,7.00,0,0.1,0.6,temple
Nick Sharga,JR,FB,14,1,2,2.00,0,0.1,0.1,temple
Josh Malone,JR,WR,13,50,972,19.44,11,3.8,74.8,tennessee
Jauan Jennings,SO,WR,13,40,580,14.50,7,3.1,44.6,tennessee
Alvin Kamara,JR,RB,11,40,392,9.80,4,3.6,35.6,tennessee
Jason Croom,SR,TE,12,21,242,11.52,0,1.8,20.2,tennessee
Ethan Wolf,JR,TE,13,21,239,11.38,2,1.6,18.4,tennessee
Tyler Byrd,FR,WR,13,15,209,13.93,0,1.2,16.1,tennessee
Josh Smith,JR,WR,12,13,97,7.46,1,1.1,8.1,tennessee
Brandon Johnson,FR,WR,9,7,93,13.29,0,0.8,10.3,tennessee
Preston Williams,SO,WR,7,9,89,9.89,0,1.3,12.7,tennessee
Jalen Hurd,JR,RB,7,10,81,8.10,2,1.4,11.6,tennessee
John Kelly,SO,RB,12,6,51,8.50,0,0.5,4.3,tennessee
Jeff George,JR,WR,10,1,20,20.00,0,0.1,2.0,tennessee
Marquez Callaway,FR,WR,6,1,13,13.00,0,0.2,2.2,tennessee
Jakob Johnson,JR,TE,13,2,10,5.00,0,0.2,0.8,tennessee
Eli Wolf,FR,TE,6,1,8,8.00,0,0.2,1.3,tennessee
Joshua Dobbs,SR,QB,13,1,4,4.00,1,0.1,0.3,tennessee
Armanti Foreman,JR,WR,12,34,420,12.35,3,2.8,35.0,texas
Devin Duvernay,FR,WR,12,20,412,20.60,3,1.7,34.3,texas
Dorian Leonard,JR,WR,12,29,397,13.69,3,2.4,33.1,texas
Jacorey Warrick,SR,WR,11,30,360,12.00,3,2.7,32.7,texas
Jake Oliver,JR,WR,12,33,358,10.85,0,2.8,29.8,texas
Collin Johnson,FR,WR,12,28,315,11.25,3,2.3,26.3,texas
Jerrod Heard,SO,WR,11,24,266,11.08,3,2.2,24.2,texas
John Burt,SO,WR,9,18,201,11.17,1,2.0,22.3,texas
Lorenzo Joe,JR,WR,7,8,102,12.75,0,1.1,14.6,texas
Andrew Beck,JR,TE,12,4,82,20.50,2,0.3,6.8,texas
D’Onta Foreman,JR,RB,11,7,75,10.71,0,0.6,6.8,texas
Lil'Jordan Humphrey,FR,WR,10,2,15,7.50,0,0.2,1.5,texas
Caleb Bluiett,SR,TE,11,2,11,5.50,0,0.2,1.0,texas
Kyle Porter,FR,RB,11,2,10,5.00,0,0.2,0.9,texas
Josh Reynolds,SR,WR,13,61,1039,17.03,12,4.7,79.9,texas_a&m
Christian Kirk,SO,WR,13,83,928,11.18,9,6.4,71.4,texas_a&m
Ricky Seals-Jones,JR,WR,11,26,333,12.81,1,2.4,30.3,texas_a&m
Speedy Noil,JR,WR,10,21,325,15.48,2,2.1,32.5,texas_a&m
Jeremy Tabuyo,SR,WR,13,14,229,16.36,0,1.1,17.6,texas_a&m
Trayveon Williams,FR,RB,13,19,91,4.79,0,1.5,7.0,texas_a&m
Keith Ford,JR,RB,13,5,81,16.20,0,0.4,6.2,texas_a&m
Jamal Jeffery,JR,WR,8,6,74,12.33,0,0.8,9.3,texas_a&m
Edward Pope,SR,WR,13,4,74,18.50,0,0.3,5.7,texas_a&m
Frank Iheanacho,SO,WR,11,6,48,8.00,0,0.5,4.4,texas_a&m
Boone Niederhofer,SR,WR,5,4,27,6.75,0,0.8,5.4,texas_a&m
Damion Ratley,JR,WR,11,2,26,13.00,0,0.2,2.4,texas_a&m
Kalvin Cline,JR,TE,13,1,17,17.00,1,0.1,1.3,texas_a&m
Kemah Siverand,FR,WR,3,1,16,16.00,0,0.3,5.3,texas_a&m
Kendall Bussey,FR,RB,5,1,5,5.00,0,0.2,1.0,texas_a&m
Tanner Schorp,JR,TE,13,1,4,4.00,0,0.1,0.3,texas_a&m
Elijah King,JR,WR,11,28,453,16.18,2,2.5,41.2,texas_state
Thurman Morbley,FR,WR,11,35,400,11.43,2,3.2,36.4,texas_state
Tyler Watts,SO,WR,12,43,364,8.47,1,3.6,30.3,texas_state
Stedman Mayberry,SO,RB,12,41,321,7.83,0,3.4,26.8,texas_state
Gabe Schrade,JR,TE,12,25,286,11.44,2,2.1,23.8,texas_state
Mason Hays,SO,WR,11,17,198,11.65,1,1.5,18.0,texas_state
Eric Luna,JR,WR,7,20,174,8.70,3,2.9,24.9,texas_state
PJ Anderson,SO,WR,10,10,124,12.40,1,1.0,12.4,texas_state
Brendon Rushing,FR,TE,9,4,94,23.50,1,0.4,10.4,texas_state
Tyler Siudzinski,SR,RB,10,11,77,7.00,0,1.1,7.7,texas_state
Chris French,JR,TE,5,3,39,13.00,0,0.6,7.8,texas_state
L.G. Williams,FR,QB,5,6,33,5.50,0,1.2,6.6,texas_state
Tyler Jones,SR,QB,11,1,22,22.00,1,0.1,2.0,texas_state
Anthony D. Taylor,FR,RB,9,3,20,6.67,0,0.3,2.2,texas_state
Fred Nixon,SR,WR,8,2,16,8.00,0,0.3,2.0,texas_state
Jericho Worrell,JR,RB,8,3,11,3.67,0,0.4,1.4,texas_state
Jeff Banks,JR,TE,4,1,6,6.00,0,0.3,1.5,texas_state
Tyler Tutt,FR,RB,4,2,2,1.00,0,0.5,0.5,texas_state
Teron Fitzgerald,SR,LB,11,1,2,2.00,0,0.1,0.2,texas_state
A.J. Krawczyk,SO,WR,10,1,-3,-3.00,0,0.1,-0.3,texas_state
Jonathan Giles,SO,WR,12,69,1158,16.78,13,5.8,96.5,texas_tech
Keke Coutee,SO,WR,12,55,890,16.18,7,4.6,74.2,texas_tech
Dylan Cantrell,JR,WR,10,57,669,11.74,8,5.7,66.9,texas_tech
Cameron Batson,JR,WR,12,61,650,10.66,8,5.1,54.2,texas_tech
Ian Sadler,JR,WR,12,24,363,15.13,0,2.0,30.3,texas_tech
Devin Lauderdale,SR,WR,9,31,307,9.90,2,3.4,34.1,texas_tech
Derrick Willies,JR,WR,8,18,288,16.00,2,2.3,36.0,texas_tech
Reginald Davis III,SR,WR,12,15,247,16.47,2,1.3,20.6,texas_tech
Justin Stockton,JR,RB,11,21,220,10.48,2,1.9,20.0,texas_tech
Da'Leon Ward,FR,RB,9,18,131,7.28,0,2.0,14.6,texas_tech
Tony Brown,SO,WR,11,13,128,9.85,0,1.2,11.6,texas_tech
Quan Shorts,FR,WR,5,5,124,24.80,1,1.0,24.8,texas_tech
"Quinton White, Jr.",SR,RB,11,13,117,9.00,0,1.2,10.6,texas_tech
Mason Reed,SO,FB,11,5,96,19.20,0,0.5,8.7,texas_tech
Ja'Deion High,JR,WR,3,6,54,9.00,1,2.0,18.0,texas_tech
Kash Knutson,SO,WR,6,5,45,9.00,0,0.8,7.5,texas_tech
Demarcus Felton,SO,RB,11,7,31,4.43,0,0.6,2.8,texas_tech
Talor Nunez,JR,DL,12,1,15,15.00,0,0.1,1.3,texas_tech
T.J. Vasher,FR,WR,1,2,9,4.50,0,2.0,9.0,texas_tech
Hunter Rittimann,SO,WR,2,1,9,9.00,0,0.5,4.5,texas_tech
Travis Bruffy,FR,OL,12,1,5,5.00,1,0.1,0.4,texas_tech
Cody Thompson,JR,WR,13,64,1269,19.83,11,4.9,97.6,toledo
Corey Jones,SR,WR,13,66,817,12.38,5,5.1,62.8,toledo
Jon'Vea Johnson,SO,WR,13,40,773,19.33,10,3.1,59.5,toledo
Michael Roberts,SR,TE,13,45,533,11.84,16,3.5,41.0,toledo
Kareem Hunt,SR,RB,13,41,403,9.83,1,3.2,31.0,toledo
Zach Yousey,SR,WR,12,6,146,24.33,2,0.5,12.2,toledo
Terry Swanson,JR,RB,13,10,74,7.40,1,0.8,5.7,toledo
Danzel McKinley-Lewis,FR,WR,9,7,70,10.00,0,0.8,7.8,toledo
Art Thompkins,FR,RB,12,3,29,9.67,0,0.3,2.4,toledo
Desmond Phillips,FR,WR,9,2,27,13.50,0,0.2,3.0,toledo
Darryl Richards,JR,WR,11,2,21,10.50,0,0.2,1.9,toledo
D'Vario Montgomery,SR,WR,3,1,14,14.00,0,0.3,4.7,toledo
Damion Jones-Moore,SR,RB,12,3,14,4.67,0,0.3,1.2,toledo
Adam Kulon,JR,TE,12,1,6,6.00,0,0.1,0.5,toledo
Emanuel Thompson,JR,WR,13,80,820,10.25,6,6.2,63.1,troy
Deondre Douglas,SO,WR,13,60,740,12.33,6,4.6,56.9,troy
Tevaris McCormick,JR,WR,11,35,456,13.03,5,3.2,41.5,troy
John Johnson,JR,WR,12,24,305,12.71,2,2.0,25.4,troy
Jordan Chunn,JR,RB,13,30,228,7.60,0,2.3,17.5,troy
Sidney Davis,SO,WR,13,12,168,14.00,1,0.9,12.9,troy
Ismail Saleem,SO,WR,3,5,117,23.40,1,1.7,39.0,troy
Hiram Velez,JR,WR,13,10,113,11.30,1,0.8,8.7,troy
Andre Flakes,JR,RB,13,10,100,10.00,2,0.8,7.7,troy
Sam Letton,FR,WR,11,10,88,8.80,0,0.9,8.0,troy
Josh Anderson,JR,RB,13,14,73,5.21,1,1.1,5.6,troy
B.J. Smith,FR,RB,13,4,39,9.75,0,0.3,3.0,troy
Jabir Frye,FR,RB,10,6,33,5.50,0,0.6,3.3,troy
Richard Hallman,FR,WR,6,2,28,14.00,0,0.3,4.7,troy
Dominic Walker,JR,WR,8,4,25,6.25,0,0.5,3.1,troy
Justin Wyatt,SO,WR,10,4,25,6.25,0,0.4,2.5,troy
Adarius Wesley,FR,WR,5,4,24,6.00,0,0.8,4.8,troy
Gabe Hill,SO,TE,11,1,4,4.00,0,0.1,0.4,troy
Terren Encalade,SO,WR,12,36,500,13.89,6,3.0,41.7,tulane
Darnell Mooney,FR,WR,12,24,267,11.13,2,2.0,22.3,tulane
Larry Dace III,SR,WR,11,15,169,11.27,0,1.4,15.4,tulane
Dontrell Hilliard,JR,RB,12,9,114,12.67,0,0.8,9.5,tulane
Josh Rounds,SR,RB,12,6,84,14.00,0,0.5,7.0,tulane
Kendall Ardoin,SO,TE,10,4,80,20.00,1,0.4,8.0,tulane
Devon Breaux,SR,WR,9,3,38,12.67,0,0.3,4.2,tulane
Devin Glenn,SO,WR,11,3,32,10.67,0,0.3,2.9,tulane
D.J. Owens,FR,WR,9,1,28,28.00,1,0.1,3.1,tulane
Chris Johnson,FR,WR,9,1,18,18.00,0,0.1,2.0,tulane
Trey Scott,JR,WR,9,2,14,7.00,0,0.2,1.6,tulane
Sherman Badie,JR,RB,8,2,13,6.50,0,0.3,1.6,tulane
Tristan Cooper,JR,WR,2,1,3,3.00,0,0.5,1.5,tulane
Lazedrick Thompson,SR,RB,12,2,0,0.00,0,0.2,0.0,tulane
Keevan Lucas,SR,WR,13,81,1180,14.57,15,6.2,90.8,tulsa
Josh Atkinson,SR,WR,13,78,1058,13.56,8,6.0,81.4,tulsa
Justin Hobbs,SO,WR,13,50,685,13.70,4,3.8,52.7,tulsa
Keenen Johnson,FR,ATH,8,30,305,10.17,1,3.8,38.1,tulsa
Nigel Carter,JR,WR,12,6,66,11.00,0,0.5,5.5,tulsa
Chris Minter,SO,TE,12,6,60,10.00,3,0.5,5.0,tulsa
Rob Riederer,JR,TE,12,2,25,12.50,1,0.2,2.1,tulsa
Bishop Louie,JR,WR,13,3,21,7.00,0,0.2,1.6,tulsa
D'Angelo Brewer,JR,RB,12,5,19,3.80,1,0.4,1.6,tulsa
James Flanders,SR,RB,13,3,17,5.67,0,0.2,1.3,tulsa
Avery Gragg,FR,WR,6,1,10,10.00,0,0.2,1.7,tulsa
Brodrick Umblance,JR,WR,5,1,2,2.00,0,0.2,0.4,tulsa
Jesse Brubaker,JR,DT,13,1,1,1.00,0,0.1,0.1,tulsa
Tre'Quan Smith,SO,WR,13,57,853,14.96,5,4.4,65.6,ucf
Taylor Oldham,SR,WR,13,35,366,10.46,1,2.7,28.2,ucf
Jordan Akins,SO,TE,13,23,347,15.09,2,1.8,26.7,ucf
Adrian Killins,FR,RB,13,18,198,11.00,2,1.4,15.2,ucf
Cam Stewart,SO,WR,13,18,172,9.56,0,1.4,13.2,ucf
Jordan Franks,JR,TE,11,11,143,13.00,0,1.0,13.0,ucf
Dredrick Snelson,FR,WR,10,17,136,8.00,2,1.7,13.6,ucf
Tristan Payton,SO,WR,10,12,132,11.00,1,1.2,13.2,ucf
Dontravious Wilson,SR,RB,12,11,78,7.09,1,0.9,6.5,ucf
Jawon Hamilton,FR,RB,13,17,73,4.29,0,1.3,5.6,ucf
Hayden Jones,SR,WR,12,5,70,14.00,0,0.4,5.8,ucf
Taj McGowan,SO,RB,13,6,48,8.00,0,0.5,3.7,ucf
D'erren Wilson,SO,WR,2,1,29,29.00,0,0.5,14.5,ucf
Justin Holman,SR,QB,7,1,24,24.00,0,0.1,3.4,ucf
Cal Bloom,SR,TE,13,2,20,10.00,0,0.2,1.5,ucf
Michael Colubiale,JR,TE,11,2,17,8.50,0,0.2,1.5,ucf
Jaquarius Bargnare,FR,WR,10,6,15,2.50,0,0.6,1.5,ucf
Jamari Fye,JR,WR,2,1,6,6.00,0,0.5,3.0,ucf
McKenzie Milton,FR,QB,10,1,-1,-1.00,0,0.1,-0.1,ucf
Darren Andrews,JR,WR,12,55,709,12.89,4,4.6,59.1,ucla
Jordan Lasley,SO,WR,11,41,620,15.12,5,3.7,56.4,ucla
Nate Iese,SR,TE,11,25,400,16.00,4,2.3,36.4,ucla
Kenneth Walker III,SR,WR,11,22,365,16.59,4,2.0,33.2,ucla
Eldridge Massington,JR,WR,9,20,285,14.25,0,2.2,31.7,ucla
Austin Roberts,SO,TE,11,15,261,17.40,1,1.4,23.7,ucla
Caleb Wilson,FR,TE,12,16,220,13.75,0,1.3,18.3,ucla
Soso Jamabo,SO,RB,11,16,197,12.31,0,1.5,17.9,ucla
Ishmael Adams,SR,WR,11,20,178,8.90,0,1.8,16.2,ucla
Theo Howard,FR,WR,8,12,88,7.33,1,1.5,11.0,ucla
Mossi Johnson,JR,WR,9,3,55,18.33,1,0.3,6.1,ucla
Brandon Stephens,FR,RB,8,4,39,9.75,0,0.5,4.9,ucla
Bolu Olorunfunmi,SO,RB,11,8,36,4.50,1,0.7,3.3,ucla
Nate Starks,JR,RB,10,8,28,3.50,0,0.8,2.8,ucla
Alex Van Dyke,JR,WR,11,3,19,6.33,0,0.3,1.7,ucla
Cameron Griffin,SO,FB,9,2,18,9.00,1,0.2,2.0,ucla
Ainuu Taua,SO,FB,11,2,16,8.00,0,0.2,1.5,ucla
Brad Sochowski,SO,WR,2,1,13,13.00,0,0.5,6.5,ucla
Devonte Boyd,JR,WR,10,45,746,16.58,4,4.5,74.6,unlv
Andrew Price,SR,TE,12,16,231,14.44,3,1.3,19.3,unlv
Darren Woods Jr.,FR,WR,6,13,189,14.54,1,2.2,31.5,unlv
Mekhi Stevenson,FR,WR,12,14,171,12.21,2,1.2,14.3,unlv
Jericho Flowers,FR,WR,9,10,147,14.70,1,1.1,16.3,unlv
Tim Holt,JR,TE,12,9,140,15.56,0,0.8,11.7,unlv
Lexington Thomas,SO,RB,10,6,83,13.83,2,0.6,8.3,unlv
Elijah Trosclair,FR,WR,8,2,69,34.50,1,0.3,8.6,unlv
Trevor Kanteman,JR,TE,11,5,65,13.00,0,0.5,5.9,unlv
David Greene,SR,RB,12,5,44,8.80,0,0.4,3.7,unlv
Marc Philippi,SR,FB,10,2,16,8.00,1,0.2,1.6,unlv
Xzaviar Campbell,SO,RB,11,4,16,4.00,1,0.4,1.5,unlv
Brandon Presley,SO,WR,1,1,14,14.00,0,1.0,14.0,unlv
Dalton Sneed,FR,QB,9,1,10,10.00,0,0.1,1.1,unlv
Charles Williams,FR,RB,12,4,8,2.00,0,0.3,0.7,unlv
Allan Cui III,FR,WR,10,1,6,6.00,0,0.1,0.6,unlv
JuJu Smith-Schuster,JR,WR,13,70,914,13.06,10,5.4,70.3,usc
Darreus Rogers,SR,WR,13,56,696,12.43,4,4.3,53.5,usc
Deontay Burnett,SO,WR,13,56,622,11.11,7,4.3,47.8,usc
Daniel Imatorbhebhe,FR,TE,13,17,250,14.71,4,1.3,19.2,usc
Steven Mitchell Jr.,JR,WR,7,24,226,9.42,1,3.4,32.3,usc
Tyler Petite,SO,TE,13,10,156,15.60,2,0.8,12.0,usc
Jalen Greene,SO,WR,13,8,116,14.50,0,0.6,8.9,usc
Justin Davis,SR,TB,10,14,112,8.00,0,1.4,11.2,usc
Taylor McNamara,SR,TE,12,12,111,9.25,1,1.0,9.3,usc
Michael Pittman Jr.,FR,WR,13,6,82,13.67,0,0.5,6.3,usc
Ronald Jones II,SO,TB,13,11,76,6.91,1,0.8,5.8,usc
Adoree' Jackson,JR,DB,13,2,76,38.00,1,0.2,5.8,usc
De'Quan Hampton,SR,WR,13,7,73,10.43,2,0.5,5.6,usc
Isaac Whitney,SR,WR,13,3,32,10.67,0,0.2,2.5,usc
Aca'Cedric Ware,SO,TB,11,4,29,7.25,0,0.4,2.6,usc
Dominic Davis,SO,TB,9,4,19,4.75,0,0.4,2.1,usc
Zach Banner,SR,OT,11,0,3,-,0,0.0,0.3,usc
Tim Patrick,SR,WR,11,45,711,15.80,5,4.1,64.6,utah
Raelon Singleton,SO,WR,13,27,464,17.19,4,2.1,35.7,utah
Cory Butler-Byrd,SR,WR,8,29,372,12.83,0,3.6,46.5,utah
Evan Moeai,SR,TE,13,22,308,14.00,2,1.7,23.7,utah
Siaosi Wilson,FR,WR,13,15,183,12.20,2,1.2,14.1,utah
Harrison Handley,JR,TE,11,12,168,14.00,0,1.1,15.3,utah
Demari Simpkins,FR,WR,13,19,158,8.32,1,1.5,12.2,utah
Tyrone Smith,SO,WR,10,10,148,14.80,1,1.0,14.8,utah
Joe Williams,SR,RB,9,9,107,11.89,0,1.0,11.9,utah
"Troy McCormick, Jr.",JR,RB,9,9,91,10.11,0,1.0,10.1,utah
Kyle Fulks,JR,WR,12,6,57,9.50,0,0.5,4.8,utah
Tyler Cooperwood,SR,WR,5,3,17,5.67,0,0.6,3.4,utah
Wallace Gonzalez,SO,TE,4,1,11,11.00,0,0.3,2.8,utah
Terrell Burgess,FR,WR,4,1,7,7.00,0,0.3,1.8,utah
