name,team_name,season,g,g_diff,passing_rating,pass_rating_perc,other_qbs,attempts_per_game,playing_time_ratio,team_win_pct,team_win_pct_change,depth_chart_position,passing_rating_yoy_change,passing_att_yoy_change,passing_yards_yoy_change,passing_td_yoy_change,transfer,offense_plays,offense_total_yards,offense_yards/play,offense_yards/g,offense_plays_yoy_change,offense_total_yards_yoy_change,offense_yards/play_yoy_change,offense_yards/g_yoy_change,transferred_next_year
Tua Tagovailoa,alabama,2019,9,-6.0,206.93,1.0,2,28.0,0.62,0.85,-0.09,1.0,0.04,-0.29,-0.28,-0.23,0,275,2857,10.39,317.4,-0.33,-0.31,0.03,0.15,0
Tucker Gleason,toledo,2021,3,0.0,119.96,0.33,2,3.0,0.02,0.54,0.08,3.0,0.02,0.7,0.94,1.0,0,10,73,7.3,24.3,0.64,0.78,0.01,0.06,0
Tucker Gleason,toledo,2022,9,6.0,125.13,0.5,1,13.56,0.28,0.64,0.19,2.0,0.04,12.56,11.81,1.0,0,164,1069,6.52,118.8,15.4,13.64,-0.11,3.89,0
Tucker Gleason,toledo,2023,14,5.0,129.77,0.33,2,3.93,0.15,0.79,0.22,2.0,0.04,-0.55,-0.57,-0.5,0,67,438,6.54,31.3,-0.59,-0.59,0.0,-0.74,0
Tucker Gleason,toledo,2024,5,-9.0,154.8,0.5,1,29.2,0.96,0.8,0.02,1.0,0.19,1.65,2.08,2.25,0,190,1324,6.97,264.8,1.84,2.02,0.07,7.46,0
Tucker Israel,clemson,2016,2,0.0,152.5,0.6,4,2.0,0.01,0.93,0.12,4.0,-999.0,-999.0,-999.0,-999.0,0,5,27,5.4,13.5,-999.0,-999.0,-999.0,-999.0,0
Tucker Kilcrease,troy,2024,5,0.0,151.27,0.67,2,9.0,0.3,0.17,-0.6,2.0,0.03,-0.5,-0.49,-0.43,0,79,501,6.34,100.2,-0.51,-0.48,0.03,0.05,0
Tucker McDonald,connecticut,2024,3,0.0,93.6,0.5,3,1.67,0.03,0.67,1.67,3.0,0.03,-0.5,-0.49,-0.43,0,8,29,3.63,9.7,-0.51,-0.48,0.03,0.05,0
Tucker Melton,bowling_green,2021,4,0.0,19.32,0.5,1,2.5,0.02,0.33,-0.28,2.0,0.02,0.7,0.94,1.0,0,10,23,2.3,5.8,0.64,0.78,0.01,0.06,0
Turner Helton,western_kentucky,2023,3,0.0,170.4,1.0,3,4.0,0.02,0.62,-0.08,3.0,0.02,0.13,0.16,0.45,0,16,78,4.88,26.0,0.13,0.09,0.01,0.07,0
Ty Brock,central_michigan,2020,5,0.0,107.82,0.5,1,13.0,0.39,0.5,5.0,2.0,-0.01,0.0,-0.02,-0.12,0,90,469,5.21,93.8,0.0,-0.1,-0.06,0.09,0
Ty Evans,texas_state,2021,2,0.0,127.31,0.67,2,12.38,0.2,0.33,-0.46,2.0,0.02,0.7,0.94,1.0,0,1,5,5.0,2.5,0.64,0.78,0.01,0.06,0
Ty Gangi,nevada,2016,10,0.0,129.47,0.5,1,17.2,0.5,0.42,1.5,2.0,-999.0,-999.0,-999.0,-999.0,0,221,1518,6.87,151.8,-999.0,-999.0,-999.0,-999.0,0
Ty Gangi,nevada,2017,11,1.0,138.81,0.75,4,34.0,0.84,0.25,-0.4,1.0,0.07,1.17,1.11,2.12,0,427,2926,6.85,266.0,0.93,0.93,-0.0,0.75,0
Ty Gangi,nevada,2018,12,1.0,135.67,1.0,2,36.92,0.91,0.62,1.46,1.0,-0.02,0.18,0.21,-0.04,0,493,3483,7.06,290.3,0.15,0.19,0.03,0.09,0
Ty Keyes,southern_mississippi,2021,4,0.0,99.57,0.83,6,16.25,0.25,0.25,-0.54,2.0,0.02,0.7,0.94,1.0,0,105,410,3.9,102.5,0.64,0.78,0.01,0.06,0
Ty Keyes,southern_mississippi,2022,3,-1.0,232.37,1.0,3,5.67,0.05,0.54,1.15,4.0,1.33,-0.74,-0.21,0.0,0,30,341,11.37,113.7,-0.71,-0.17,1.92,0.11,0
Ty Simpson,alabama,2022,4,0.0,138.8,0.67,2,1.25,0.01,0.85,0.0,3.0,-0.03,0.29,0.26,0.29,0,5,35,7.0,8.8,0.2,0.21,-0.04,0.11,0
Ty Simpson,alabama,2023,6,2.0,130.18,0.5,3,3.33,0.06,0.86,0.01,2.0,-0.06,3.0,4.11,0.45,0,34,265,7.79,44.2,5.8,6.57,0.11,4.02,0
Ty Simpson,alabama,2024,2,-4.0,121.89,0.5,2,7.0,0.11,0.8,-0.07,2.0,-0.06,-0.3,-0.46,-0.43,0,18,122,6.78,61.0,-0.47,-0.54,-0.13,0.38,0
Ty Storey,arkansas,2016,3,0.0,31.3,0.5,1,1.33,0.01,0.54,-0.19,2.0,-999.0,-999.0,-999.0,-999.0,0,6,-14,-2.33,-4.7,-999.0,-999.0,-999.0,-999.0,0
Ty Storey,arkansas,2017,2,-1.0,127.31,0.67,2,12.38,0.2,0.33,-0.38,2.0,-0.01,0.14,0.17,0.04,0,1,-5,-5.0,-2.5,-0.83,-0.64,1.15,-0.47,0
Ty Storey,arkansas,2018,10,8.0,116.94,0.75,4,25.0,0.68,0.17,-0.5,1.0,-0.0,0.31,0.33,0.49,1,317,1730,5.46,173.0,316.0,-347.0,-2.09,-70.2,1
Ty Storey,western_kentucky,2019,11,1.0,141.69,0.67,3,31.36,0.74,0.69,0.12,1.0,0.21,0.38,0.62,0.27,0,463,2843,6.14,258.5,0.46,0.64,0.12,0.49,0
Ty Thompson,oregon,2021,3,0.0,126.06,0.33,2,5.0,0.04,0.71,0.33,2.0,0.02,0.7,0.94,1.0,0,18,97,5.39,32.3,0.64,0.78,0.01,0.06,0
Ty Thompson,oregon,2022,7,4.0,65.24,0.33,2,2.86,0.05,0.77,0.08,2.0,-0.48,0.33,-0.17,-1.0,0,24,70,2.92,10.0,0.33,-0.28,-0.46,-0.69,0
Ty Thompson,oregon,2023,7,0.0,194.03,1.0,2,4.43,0.06,0.86,0.11,2.0,1.97,0.55,3.12,1.0,1,39,345,8.85,49.3,0.62,3.93,2.03,3.93,1
Ty Thompson,tulane,2024,6,-1.0,209.06,1.0,2,1.5,0.07,0.67,-0.15,2.0,0.08,-0.71,-0.75,-0.5,0,31,178,5.74,29.7,-0.21,-0.48,-0.35,-0.4,0
Tyger Goslin,navy,2019,1,0.0,127.31,0.67,3,12.38,0.2,0.85,1.03,2.0,0.0,0.38,0.32,0.33,0,4,-2,-0.5,-2.0,0.32,0.27,0.01,0.15,0
Tyger Goslin,navy,2020,4,3.0,145.35,1.0,4,8.75,0.29,0.3,-0.65,2.0,-0.01,0.0,-0.02,-0.12,0,59,364,6.17,91.0,13.75,-183.0,-13.34,-46.5,0
Tyhier Tyler,army,2020,7,0.0,161.3,0.75,4,0.57,0.05,0.75,0.08,3.0,-0.01,0.0,-0.02,-0.12,0,143,631,4.41,90.1,0.0,-0.1,-0.06,0.09,0
Tyhier Tyler,army,2021,11,4.0,156.23,0.6,5,0.64,0.06,0.69,-0.08,4.0,-0.03,0.75,0.49,1.0,0,132,565,4.28,51.4,-0.08,-0.1,-0.03,-0.43,0
Tyhier Tyler,army,2022,11,0.0,210.46,1.0,3,1.64,0.17,0.5,-0.28,3.0,0.35,1.57,2.81,1.0,0,161,964,5.99,87.6,0.22,0.71,0.4,0.7,0
Tylan Morton,south_alabama,2019,5,0.0,103.85,0.67,2,4.8,0.09,0.17,-0.69,3.0,0.0,0.38,0.32,0.33,0,39,206,5.28,41.2,0.32,0.27,0.01,0.15,0
Tyler Buchner,notre_dame,2021,10,0.0,142.66,0.67,2,3.5,0.08,0.85,0.06,2.0,0.02,0.7,0.94,1.0,0,81,634,7.83,63.4,0.64,0.78,0.01,0.06,0
Tyler Buchner,notre_dame,2022,3,-7.0,121.18,0.5,1,27.67,0.25,0.69,-0.18,2.0,-0.15,1.37,1.18,0.0,1,119,774,6.5,258.0,0.47,0.22,-0.17,3.07,1
Tyler Buchner,alabama,2023,2,-1.0,69.08,0.25,3,9.5,0.06,0.86,0.07,3.0,-0.43,-0.77,-0.91,-1.0,0,22,81,3.68,40.5,-0.82,-0.9,-0.43,-0.84,0
Tyler DeSue,maryland,2018,4,0.0,167.2,1.0,2,0.5,0.01,0.42,-0.32,3.0,-0.0,0.31,0.33,0.49,0,6,21,3.5,5.3,0.25,0.27,0.01,0.06,0
Tyler DeSue,maryland,2019,4,0.0,104.94,0.5,3,3.5,0.04,0.25,-0.4,3.0,-0.37,6.0,4.5,1.0,0,17,77,4.53,19.3,1.83,2.67,0.29,2.64,0
Tyler Douglas,temple,2024,1,0.0,127.31,0.67,2,12.38,0.2,0.17,0.17,2.0,0.03,-0.5,-0.49,-0.43,0,6,10,1.67,10.0,-0.51,-0.48,0.03,0.05,0
Tyler Ferguson,western_kentucky,2016,9,0.0,118.43,0.33,2,4.56,0.09,0.79,0.13,2.0,-999.0,-999.0,-999.0,-999.0,0,43,204,4.74,22.7,-999.0,-999.0,-999.0,-999.0,0
Tyler Hilinski,washington_state,2016,4,0.0,163.93,1.0,1,7.5,0.05,0.62,0.33,2.0,-999.0,-999.0,-999.0,-999.0,0,30,245,8.17,61.3,-999.0,-999.0,-999.0,-999.0,0
Tyler Hilinski,washington_state,2017,8,4.0,132.91,0.5,1,22.38,0.25,0.69,0.12,2.0,-0.19,4.97,3.8,2.5,0,195,1125,5.77,140.6,5.5,3.59,-0.29,1.29,0
Tyler Huff,jacksonville_state,2024,6,0.0,157.24,1.0,2,22.33,0.91,0.5,-0.28,1.0,0.03,-0.5,-0.49,-0.43,0,210,1772,8.44,295.3,-0.51,-0.48,0.03,0.05,0
Tyler Huntley,utah,2016,6,0.0,143.43,1.0,1,1.17,0.02,0.69,0.29,2.0,-999.0,-999.0,-999.0,-999.0,0,16,75,4.69,12.5,-999.0,-999.0,-999.0,-999.0,0
Tyler Huntley,utah,2017,10,4.0,138.16,1.0,1,31.2,0.74,0.54,-0.22,1.0,-0.04,43.57,39.18,1.0,0,480,2948,6.14,294.8,29.0,38.31,0.31,22.58,0
Tyler Huntley,utah,2018,9,-1.0,140.07,1.0,2,26.0,0.58,0.64,0.19,1.0,0.01,-0.25,-0.26,-0.2,0,342,2092,6.12,232.4,-0.29,-0.29,-0.0,-0.21,0
Tyler Huntley,utah,2019,14,5.0,177.54,1.0,2,21.5,0.94,0.79,0.22,1.0,0.27,0.29,0.73,0.58,0,405,3382,8.35,241.6,0.18,0.62,0.36,0.04,0
Tyler Jefferson,central_michigan,2023,2,0.0,127.31,0.67,2,12.38,0.2,0.42,-0.17,2.0,0.02,0.13,0.16,0.45,0,1,1,1.0,0.5,0.13,0.09,0.01,0.07,0
Tyler Jefferson,central_michigan,2024,3,1.0,144.83,0.67,2,4.33,0.08,0.6,0.44,2.0,0.03,-0.5,-0.49,-0.43,0,20,141,7.05,47.0,19.0,140.0,6.05,93.0,0
Tyler Johnston III,uab,2017,4,0.0,104.6,0.67,2,0.5,0.01,0.62,0.85,2.0,-0.01,0.14,0.17,0.04,0,6,30,5.0,7.5,0.13,0.17,0.01,0.08,0
Tyler Johnston III,uab,2018,13,9.0,149.59,1.0,1,10.77,0.41,0.79,0.28,2.0,0.43,69.0,100.77,1.0,0,230,1682,7.31,129.4,37.33,55.07,0.46,16.25,0
Tyler Johnston III,uab,2019,12,-1.0,145.42,1.0,1,20.75,0.75,0.64,-0.18,1.0,-0.03,0.78,0.7,0.55,0,333,2497,7.5,208.1,0.45,0.48,0.03,0.61,0
Tyler Johnston III,uab,2020,5,-7.0,153.51,1.0,1,19.4,0.4,0.67,0.04,2.0,0.06,-0.61,-0.63,-0.59,0,111,877,7.9,175.4,-0.67,-0.65,0.05,-0.16,0
Tyler Johnston III,uab,2021,6,1.0,126.28,0.5,2,8.17,0.17,0.69,0.04,2.0,-0.18,-0.49,-0.52,-0.71,0,61,417,6.84,69.5,-0.45,-0.52,-0.13,-0.6,0
Tyler Jones,texas_state,2016,11,0.0,120.38,0.5,3,31.18,0.83,0.17,-0.5,1.0,-999.0,-999.0,-999.0,-999.0,0,458,2178,4.76,198.0,-999.0,-999.0,-999.0,-999.0,0
Tyler Keane,coastal_carolina,2017,10,0.0,145.45,1.0,5,17.0,0.56,0.25,-0.62,1.0,-0.01,0.14,0.17,0.04,0,209,1523,7.29,152.3,0.13,0.17,0.01,0.08,0
Tyler Lytle,colorado,2018,4,0.0,132.4,0.67,2,1.25,0.01,0.42,0.0,3.0,-0.0,0.31,0.33,0.49,0,9,41,4.56,10.3,0.25,0.27,0.01,0.06,0
Tyler Lytle,colorado,2019,3,-1.0,0.0,0.33,2,0.33,0.0,0.42,0.0,3.0,-1.0,-0.8,-1.0,0.33,0,2,-1,-0.5,-0.3,-0.78,-1.02,-1.11,-1.03,0
Tyler Lytle,colorado,2020,2,-1.0,72.74,0.33,2,3.5,0.04,0.67,0.6,3.0,1.0,6.0,1.0,-0.12,1,8,28,3.5,14.0,3.0,-29.0,-8.0,-47.67,1
Tyler Lytle,massachusetts,2021,2,0.0,107.45,1.0,3,29.5,0.18,0.08,-0.5,2.0,0.48,7.43,29.31,1.0,0,74,371,5.01,185.5,8.25,12.25,0.43,12.25,0
Tyler Macon,missouri,2021,3,0.0,143.01,1.0,2,5.67,0.04,0.46,-0.08,3.0,0.02,0.7,0.94,1.0,0,30,193,6.43,64.3,0.64,0.78,0.01,0.06,0
Tyler Macon,missouri,2022,3,0.0,127.31,0.67,3,12.38,0.2,0.46,0.0,2.0,-0.03,0.29,0.26,0.29,0,1,-11,-11.0,-3.7,-0.97,-1.06,-2.71,-1.06,0
Tyler O'Connor,michigan_state,2016,11,0.0,135.22,0.75,3,23.82,0.72,0.25,-0.5,1.0,-999.0,-999.0,-999.0,-999.0,0,325,2040,6.28,185.5,-999.0,-999.0,-999.0,-999.0,0
Tyler Pape,central_michigan,2021,1,0.0,150.4,1.0,2,2.0,0.0,0.69,0.15,3.0,0.02,0.7,0.94,1.0,0,2,12,6.0,12.0,0.64,0.78,0.01,0.06,0
Tyler Phommachanh,connecticut,2021,3,0.0,85.08,0.4,4,24.0,0.18,0.08,-0.88,3.0,0.02,0.7,0.94,1.0,0,96,405,4.22,135.0,0.64,0.78,0.01,0.06,0
Tyler Queen,auburn,2016,2,0.0,127.31,0.67,3,12.38,0.2,0.62,0.48,2.0,-999.0,-999.0,-999.0,-999.0,0,1,11,11.0,5.5,-999.0,-999.0,-999.0,-999.0,0
Tyler Rogers,new_mexico_state,2016,11,0.0,116.7,0.67,2,36.73,0.88,0.25,0.5,1.0,-999.0,-999.0,-999.0,-999.0,0,528,2936,5.56,266.9,-999.0,-999.0,-999.0,-999.0,0
Tyler Rogers,new_mexico_state,2017,12,1.0,130.46,1.0,1,47.17,0.89,0.54,1.15,1.0,0.12,0.4,0.54,0.69,0,642,4036,6.29,336.3,0.22,0.37,0.13,0.26,0
Tyler Shough,oregon,2019,5,0.0,226.64,1.0,1,3.0,0.03,0.86,0.0,2.0,0.0,0.38,0.32,0.33,0,17,155,9.12,31.0,0.32,0.27,0.01,0.15,0
Tyler Shough,oregon,2020,7,2.0,160.38,1.0,1,23.86,0.88,0.57,-0.33,1.0,-0.29,10.13,9.83,3.33,1,233,1830,7.85,261.4,12.71,10.81,-0.14,7.43,1
Tyler Shough,texas_tech,2021,4,-3.0,164.19,1.0,3,23.0,0.24,0.54,0.29,3.0,0.02,-0.45,-0.44,-0.54,0,108,886,8.2,221.5,-0.54,-0.52,0.04,-0.15,0
Tyler Shough,texas_tech,2022,7,3.0,130.3,0.67,2,25.29,0.31,0.62,0.14,2.0,-0.21,0.92,0.5,0.17,0,249,1573,6.32,224.7,1.31,0.78,-0.23,0.01,0
Tyler Shough,texas_tech,2023,4,-3.0,130.42,1.0,2,27.75,0.24,0.54,-0.13,2.0,0.0,-0.37,-0.43,0.0,1,159,895,5.63,223.8,-0.36,-0.43,-0.11,-0.0,1
Tyler Shough,louisville,2024,5,1.0,169.8,1.0,4,30.4,0.93,0.6,0.0,1.0,0.3,0.37,0.93,0.86,0,172,1468,8.53,293.6,0.08,0.64,0.52,0.31,0
Tyler Stehling,rice,2016,11,0.0,123.96,0.75,3,28.73,0.77,0.25,0.0,1.0,-999.0,-999.0,-999.0,-999.0,0,417,2358,5.65,214.4,-999.0,-999.0,-999.0,-999.0,0
Tyler Stewart,nevada,2016,8,0.0,132.88,1.0,1,21.75,0.5,0.42,-0.32,1.0,-999.0,-999.0,-999.0,-999.0,0,227,1256,5.53,157.0,-999.0,-999.0,-999.0,-999.0,0
Tyler Van Dyke,miami_florida,2020,2,0.0,0.0,0.33,3,1.0,0.01,0.73,0.58,3.0,-0.01,0.0,-0.02,-0.12,0,3,-7,-2.33,-3.5,0.0,-0.1,-0.06,0.09,0
Tyler Van Dyke,miami_florida,2021,10,8.0,160.1,0.75,4,32.4,0.7,0.58,-0.2,1.0,1.0,161.0,1.0,1.0,0,377,2988,7.93,298.8,124.67,-427.86,-4.4,-86.37,0
Tyler Van Dyke,miami_florida,2022,9,-1.0,133.29,1.0,2,28.11,0.61,0.42,-0.29,1.0,-0.17,-0.22,-0.37,-0.6,0,283,1805,6.38,200.6,-0.25,-0.4,-0.2,-0.33,0
Tyler Van Dyke,miami_florida,2023,11,2.0,145.57,1.0,2,30.27,0.77,0.54,0.29,1.0,0.09,0.32,0.47,0.9,1,357,2719,7.62,247.2,0.26,0.51,0.19,0.23,1
Tyler Van Dyke,wisconsin,2024,3,-8.0,120.22,0.67,2,22.67,0.45,0.6,0.11,2.0,-0.17,-0.8,-0.84,-0.95,0,83,448,5.4,149.3,-0.77,-0.84,-0.29,-0.4,0
Tyler Vander Waal,wyoming,2018,10,0.0,96.97,0.67,2,24.6,0.9,0.5,-0.07,1.0,-0.0,0.31,0.33,0.49,0,307,1247,4.06,124.7,0.25,0.27,0.01,0.06,0
Tyler Vander Waal,wyoming,2019,8,-2.0,91.9,0.33,2,11.88,0.37,0.62,0.23,2.0,-0.05,-0.61,-0.61,-0.8,0,122,493,4.04,61.6,-0.6,-0.6,-0.0,-0.51,0
Tyler Vitt,texas_state,2018,9,0.0,113.32,0.67,2,21.22,0.58,0.25,0.5,1.0,-0.0,0.31,0.33,0.49,0,272,1396,5.13,155.1,0.25,0.27,0.01,0.06,0
Tyler Vitt,texas_state,2019,9,0.0,125.05,1.0,1,25.67,0.53,0.25,0.0,1.0,0.1,0.21,0.37,0.57,0,287,1709,5.95,189.9,0.06,0.22,0.16,0.22,0
Tyler Vitt,texas_state,2020,7,-2.0,139.4,1.0,2,17.43,0.3,0.17,-0.33,2.0,0.11,-0.47,-0.41,-0.18,0,159,1062,6.68,151.7,-0.45,-0.38,0.12,-0.2,0
Tyler Vitt,texas_state,2021,6,-1.0,105.05,0.5,2,23.67,0.37,0.33,1.0,2.0,-0.25,0.16,-0.14,-0.67,0,188,1008,5.36,168.0,0.18,-0.05,-0.2,0.11,0
Tyler Wiegers,iowa,2017,5,0.0,227.6,1.0,1,0.4,0.01,0.62,0.0,2.0,-0.01,0.14,0.17,0.04,1,2,3,1.5,0.6,0.13,0.17,0.01,0.08,1
Tyler Wiegers,eastern_michigan,2018,12,7.0,136.29,0.67,4,22.0,0.69,0.54,0.0,1.0,-0.4,131.0,628.0,10.0,0,330,1935,5.86,161.3,164.0,644.0,2.91,267.83,0
Tylin Oden,rutgers,2016,6,0.0,14.6,0.5,3,1.33,0.02,0.17,-0.5,4.0,-999.0,-999.0,-999.0,-999.0,0,45,146,3.24,24.3,-999.0,-999.0,-999.0,-999.0,0
Tyree Jackson,buffalo,2016,10,0.0,104.68,0.67,2,31.1,0.79,0.17,-0.81,1.0,-999.0,-999.0,-999.0,-999.0,0,410,2171,5.3,217.1,-999.0,-999.0,-999.0,-999.0,0
Tyree Jackson,buffalo,2017,9,-1.0,148.81,0.67,2,26.33,0.59,0.5,2.0,1.0,0.42,-0.24,0.18,0.33,0,284,2293,8.07,254.8,-0.31,0.06,0.52,0.17,0
Tyree Jackson,buffalo,2018,14,5.0,136.7,1.0,2,29.07,0.97,0.71,0.43,1.0,-0.08,0.72,0.49,1.33,1,462,3292,7.13,235.1,0.63,0.44,-0.12,-0.08,1
Tyriq Starks,florida_atlantic,2023,1,0.0,132.33,1.0,3,6.0,0.01,0.33,-0.58,3.0,0.02,0.13,0.16,0.45,0,10,29,2.9,29.0,0.13,0.09,0.01,0.07,0
Tyrone Swoopes,texas,2016,11,0.0,94.94,0.5,1,0.82,0.02,0.42,-0.58,2.0,-999.0,-999.0,-999.0,-999.0,0,63,240,3.81,21.8,-999.0,-999.0,-999.0,-999.0,0
Tyrrell Pigrome,maryland,2016,11,0.0,93.87,0.25,3,6.45,0.21,0.46,0.85,2.0,-999.0,-999.0,-999.0,-999.0,0,133,576,4.33,52.4,-999.0,-999.0,-999.0,-999.0,0
Tyrrell Pigrome,maryland,2017,1,-10.0,235.83,1.0,4,12.0,0.04,0.33,-0.28,4.0,1.51,-0.83,-0.46,0.0,0,23,239,10.39,239.0,-0.83,-0.59,1.4,3.56,0
Tyrrell Pigrome,maryland,2018,11,10.0,132.41,0.67,2,6.09,0.28,0.42,0.25,2.0,-0.44,4.58,2.21,0.0,0,125,720,5.76,65.5,4.43,2.01,-0.45,-0.73,0
Tyrrell Pigrome,maryland,2019,11,0.0,107.88,0.75,3,10.73,0.35,0.25,-0.4,2.0,-0.19,0.76,0.28,0.5,1,163,872,5.35,79.3,0.3,0.21,-0.07,0.21,1
Tyrrell Pigrome,western_kentucky,2020,11,0.0,111.56,1.0,2,27.0,0.81,0.42,-0.47,1.0,0.03,1.52,1.23,2.0,0,402,1940,4.83,176.4,1.47,1.22,-0.1,1.22,0
Ui Ale,houston,2023,3,0.0,163.7,1.0,1,2.67,0.02,0.33,-0.46,2.0,0.02,0.13,0.16,0.45,0,16,100,6.25,33.3,0.13,0.09,0.01,0.07,0
Ui Ale,houston,2024,1,-2.0,206.45,1.0,2,8.0,0.06,0.33,0.0,3.0,0.26,0.0,0.07,0.0,0,9,77,8.56,77.0,-0.44,-0.23,0.37,1.31,0
Victor Gabalis,washington_state,2021,3,0.0,111.99,0.5,3,12.0,0.08,0.54,-0.22,3.0,0.02,0.7,0.94,1.0,0,42,176,4.19,58.7,0.64,0.78,0.01,0.06,0
Vincent Amendola,north_carolina,2019,3,0.0,175.8,1.0,2,1.33,0.01,0.54,0.17,2.0,0.0,0.38,0.32,0.33,0,4,48,12.0,16.0,0.32,0.27,0.01,0.15,0
Wade Freebeck,vanderbilt,2016,3,0.0,80.52,0.5,1,4.33,0.03,0.46,0.11,2.0,-999.0,-999.0,-999.0,-999.0,0,16,86,5.38,28.7,-999.0,-999.0,-999.0,-999.0,0
Walker Eget,san_jose_state,2021,1,0.0,20.9,0.25,3,8.0,0.02,0.42,1.71,3.0,0.02,0.7,0.94,1.0,0,9,-7,-0.78,-7.0,0.64,0.78,0.01,0.06,0
Walker Eget,san_jose_state,2022,3,2.0,0.0,0.5,1,0.33,0.0,0.58,0.4,2.0,-1.0,-0.88,-1.0,0.29,0,2,1,0.5,0.3,-0.78,-1.14,-1.64,-1.04,0
Walker Eget,san_jose_state,2024,4,1.0,145.63,0.5,1,3.75,0.07,0.8,0.37,2.0,1.0,14.0,1.0,-0.43,0,16,137,8.56,34.3,7.0,136.0,16.12,113.33,0
Walker Howard,lsu,2022,2,0.0,64.7,0.33,2,2.0,0.01,0.71,0.43,3.0,-0.03,0.29,0.26,0.29,1,10,40,4.0,20.0,0.2,0.21,-0.04,0.11,1
Walker Howard,mississippi,2023,2,0.0,192.6,1.0,2,2.0,0.01,0.85,0.0,3.0,1.98,0.0,7.0,0.45,0,4,56,14.0,28.0,-0.6,0.4,2.5,0.4,0
Walker Howard,mississippi,2024,2,0.0,0.0,0.33,2,1.0,0.01,0.83,-0.02,3.0,-1.0,-0.5,-1.0,-0.43,0,2,0,0.0,0.0,-0.5,-1.0,-1.0,-1.0,0
Walker Wood,kentucky,2019,2,0.0,108.67,0.67,2,1.5,0.02,0.62,0.35,3.0,0.0,0.38,0.32,0.33,0,6,37,6.17,18.5,0.32,0.27,0.01,0.15,0
Walter Taylor,vanderbilt,2023,5,0.0,44.64,0.33,2,3.0,0.04,0.17,-0.64,3.0,0.02,0.13,0.16,0.45,0,45,147,3.27,29.4,0.13,0.09,0.01,0.07,0
Warren Bryan,air_force,2020,3,0.0,103.2,0.33,2,2.0,0.1,0.5,1.5,2.0,-0.01,0.0,-0.02,-0.12,0,29,154,5.31,51.3,0.0,-0.1,-0.06,0.09,0
Warren Bryan,air_force,2021,5,2.0,159.6,0.5,3,1.4,0.06,0.77,0.54,2.0,0.55,0.17,0.53,1.0,0,20,101,5.05,20.2,-0.31,-0.34,-0.05,-0.61,0
Wes Lunt,illinois,2016,8,0.0,113.35,0.67,2,29.0,0.65,0.25,-0.59,1.0,-999.0,-999.0,-999.0,-999.0,0,252,1311,5.2,163.9,-999.0,-999.0,-999.0,-999.0,0
Westin Elliott,louisiana_tech,2017,4,0.0,102.58,0.5,1,2.25,0.02,0.54,-0.16,2.0,-0.01,0.14,0.17,0.04,0,10,36,3.6,9.0,0.13,0.17,0.01,0.08,0
Westin Elliott,louisiana_tech,2018,1,-3.0,90.95,0.33,2,8.0,0.02,0.62,0.14,2.0,-0.11,-0.11,0.7,-1.0,0,8,39,4.88,39.0,-0.2,0.08,0.36,3.33,0
Westin Elliott,louisiana_tech,2019,6,5.0,25.92,0.33,2,2.33,0.03,0.77,0.25,3.0,-0.72,0.75,0.72,0.33,0,16,57,3.56,9.5,1.0,0.46,-0.27,-0.76,0
Westin Elliott,louisiana_tech,2020,1,-5.0,488.8,1.0,3,1.0,0.0,0.5,-0.35,4.0,17.86,-0.93,-0.9,1.0,0,1,7,7.0,7.0,-0.94,-0.88,0.97,-0.26,0
Weston Eget,new_mexico_state,2021,2,0.0,15.88,0.33,2,5.0,0.02,0.17,-0.69,3.0,0.02,0.7,0.94,1.0,0,14,24,1.71,12.0,0.64,0.78,0.01,0.06,0
Weston Eget,new_mexico_state,2022,4,2.0,184.8,1.0,2,1.0,0.01,0.54,2.23,3.0,10.64,-0.6,0.86,1.0,0,7,20,2.86,5.0,-0.5,-0.17,0.67,-0.58,0
Wil Appleton,auburn,2019,1,0.0,171.4,0.5,3,2.0,0.01,0.69,0.12,4.0,0.0,0.38,0.32,0.33,0,2,17,8.5,17.0,0.32,0.27,0.01,0.15,0
Wiley Green,rice,2018,4,0.0,112.58,0.8,4,22.0,0.24,0.15,-0.38,2.0,-0.0,0.31,0.33,0.49,0,103,655,6.36,163.8,0.25,0.27,0.01,0.06,0
Wiley Green,rice,2019,7,3.0,105.85,0.5,3,20.29,0.45,0.25,0.62,2.0,-0.06,0.61,0.27,0.33,0,169,758,4.49,108.3,0.64,0.16,-0.29,-0.34,0
Wiley Green,rice,2020,1,-6.0,22.68,0.33,2,10.0,0.08,0.4,0.6,3.0,-0.79,-0.93,-0.97,-1.0,0,14,18,1.29,18.0,-0.92,-0.98,-0.71,-0.83,0
Wiley Green,rice,2021,4,3.0,139.25,0.75,3,14.0,0.16,0.33,-0.17,3.0,5.14,4.6,14.33,1.0,0,71,405,5.7,101.3,4.07,21.5,3.42,4.63,0
Wiley Green,rice,2022,2,-2.0,99.9,0.5,3,9.0,0.04,0.38,0.15,4.0,-0.28,-0.68,-0.77,-1.0,0,21,84,4.0,42.0,-0.7,-0.79,-0.3,-0.59,0
Will Collins,louisiana-monroe,2016,6,0.0,97.93,0.33,2,6.67,0.11,0.33,0.0,3.0,-999.0,-999.0,-999.0,-999.0,0,79,338,4.28,56.3,-999.0,-999.0,-999.0,-999.0,0
Will Crowder,west_virginia,2021,1,0.0,217.6,1.0,2,2.0,0.0,0.46,0.11,3.0,0.02,0.7,0.94,1.0,0,2,28,14.0,28.0,0.64,0.78,0.01,0.06,0
