transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g
True,Nick Patti,2016,QB,ucf,SR,12,23,12,52.2,137,6.0,0,0,102.21,1.9,11.4,nick_patti_ucf,11,47,4.27,1,0.92,3.92
False,Nick Patti,2019,QB,pittsburgh,FR,6,43,26,60.5,301,7.0,3,1,137.64,7.2,50.2,nick_patti_pittsburgh,5,27,5.40,0,0.83,4.50
False,Nick Patti,2020,QB,pittsburgh,SO,2,5,2,40.0,17,3.4,0,0,68.56,2.5,8.5,nick_patti_pittsburgh,7,11,1.57,2,3.50,5.50
False,Nick Patti,2021,QB,pittsburgh,JR,9,19,14,73.7,161,8.5,0,0,144.86,2.1,17.9,nick_patti_pittsburgh,4,36,9.00,2,0.44,4.00
False,Nick Patti,2022,QB,pittsburgh,SR,3,61,29,47.5,304,5.0,2,1,96.95,20.3,101.3,nick_patti_pittsburgh,14,59,4.21,0,4.67,19.67
False,Nick Poulos,2024,QB,ohio,JR,2,23,10,43.5,135,5.9,0,1,84.09,11.5,67.5,nick_poulos_ohio,13,62,4.77,0,6.50,31.00
False,Nick Schuessler,2016,QB,clemson,SR,6,33,23,69.7,334,10.1,3,0,184.72,5.5,55.7,nick_schuessler_clemson,9,31,3.44,0,1.50,5.17
False,Nick Smith,2017,QB,wyoming,JR,7,74,40,54.1,471,6.4,2,2,111.03,10.6,67.3,nick_smith_wyoming,20,22,1.10,1,2.86,3.14
False,Nick Starkel,2017,QB,texas_a&m,FR,7,205,123,60.0,1793,8.7,14,6,150.16,29.3,256.1,nick_starkel_texas_a&m,12,-42,-3.50,1,1.71,-6.00
True,Nick Starkel,2018,QB,texas_a&m,SO,5,22,15,68.2,169,7.7,1,0,147.71,4.4,33.8,nick_starkel_texas_a&m,1,-6,-6.00,0,0.20,-1.20
True,Nick Starkel,2019,QB,arkansas,JR,8,179,96,53.6,1152,6.4,7,10,109.43,22.4,144.0,nick_starkel_arkansas,6,-16,-2.67,0,0.75,-2.00
False,Nick Starkel,2020,QB,san_jose_state,SR,8,254,163,64.2,2174,8.6,17,7,152.65,31.8,271.8,nick_starkel_san_jose_state,13,-40,-3.08,0,1.63,-5.00
False,Nick Starkel,2021,QB,san_jose_state,SR,7,248,128,51.6,1654,6.7,9,7,113.96,35.4,236.3,nick_starkel_san_jose_state,16,-75,-4.69,1,2.29,-10.71
False,Nick Stevens,2016,QB,colorado_state,JR,10,201,129,64.2,1936,9.6,19,5,171.3,20.1,193.6,nick_stevens_colorado_state,15,53,3.53,2,1.50,5.30
False,Nick Stevens,2017,QB,colorado_state,SR,13,459,284,61.9,3799,8.3,29,10,147.89,35.3,292.2,nick_stevens_colorado_state,54,123,2.28,4,4.15,9.46
False,Nick Tronti,2019,QB,florida_atlantic,SO,11,22,17,77.3,180,8.2,2,1,166.91,2.0,16.4,nick_tronti_florida_atlantic,51,239,4.69,2,4.64,21.73
False,Nick Tronti,2020,QB,florida_atlantic,JR,9,167,89,53.3,905,5.4,6,3,107.08,18.6,100.6,nick_tronti_florida_atlantic,70,139,1.99,2,7.78,15.44
False,Nick Tronti,2021,QB,florida_atlantic,JR,6,36,19,52.8,202,5.6,0,1,94.35,6.0,33.7,nick_tronti_florida_atlantic,17,37,2.18,2,2.83,6.17
False,Nico Iamaleava,2023,QB,tennessee,FR,5,45,28,62.2,314,7.0,2,0,135.51,9.0,62.8,nico_iamaleava_tennessee,20,71,3.55,3,4.00,14.20
False,Nico Iamaleava,2024,QB,tennessee,FR,5,117,78,66.7,1050,9.0,7,2,158.37,23.4,210.0,nico_iamaleava_tennessee,36,134,3.72,1,7.20,26.80
False,Noah Fifita,2023,QB,arizona,FR,12,333,241,72.4,2869,8.6,25,6,165.92,27.8,239.1,noah_fifita_arizona,38,-33,-0.87,0,3.17,-2.75
False,Noah Fifita,2024,QB,arizona,SO,5,179,110,61.5,1361,7.6,7,6,131.53,35.8,272.2,noah_fifita_arizona,15,17,1.13,0,3.00,3.40
False,Noah Johnson,2020,QB,south_florida,SR,6,77,48,62.3,459,6.0,3,1,122.67,12.8,76.5,noah_johnson_south_florida,41,106,2.59,3,6.83,17.67
False,Noah Kim,2022,QB,michigan_state,SO,4,19,14,73.7,174,9.2,3,0,202.71,4.8,43.5,noah_kim_michigan_state,1,5,5.00,0,0.25,1.25
True,Noah Kim,2023,QB,michigan_state,JR,5,160,91,56.9,1090,6.8,6,6,118.99,32.0,218.0,noah_kim_michigan_state,27,53,1.96,0,5.40,10.60
False,Noah Kim,2024,QB,coastal_carolina,SR,3,16,9,56.3,108,6.8,2,0,154.2,5.3,36.0,noah_kim_coastal_carolina,3,7,2.33,0,1.00,2.33
True,Noah Vedral,2017,QB,ucf,FR,8,29,22,75.9,276,9.5,1,0,167.18,3.6,34.5,noah_vedral_ucf,18,77,4.28,2,2.25,9.63
False,Noah Vedral,2018,QB,nebraska,SO,1,9,2,22.2,29,3.2,0,1,27.06,9.0,29.0,noah_vedral_nebraska,7,13,1.86,1,7.00,13.00
True,Noah Vedral,2019,QB,nebraska,SO,6,52,34,65.4,418,8.0,0,0,132.91,8.7,69.7,noah_vedral_nebraska,30,106,3.53,3,5.00,17.67
False,Noah Vedral,2020,QB,rutgers,SR,7,221,136,61.5,1219,5.5,9,8,114.07,31.6,174.1,noah_vedral_rutgers,68,193,2.84,1,9.71,27.57
False,Noah Vedral,2021,QB,rutgers,SR,13,303,180,59.4,1813,6.0,7,7,112.67,23.3,139.5,noah_vedral_rutgers,102,297,2.91,2,7.85,22.85
False,Noah Vedral,2022,QB,rutgers,SR,4,46,21,45.7,264,5.7,1,1,96.68,11.5,66.0,noah_vedral_rutgers,17,46,2.71,1,4.25,11.50
False,Noah Wezensky,2016,QB,miami_ohio,FR,2,53,28,52.8,307,5.8,2,2,106.38,26.5,153.5,noah_wezensky_miami_ohio,10,-54,-5.40,0,5.00,-27.00
True,Owen McCown,2022,QB,colorado,FR,4,100,57,57.0,600,6.0,2,2,110.0,25.0,150.0,owen_mccown_colorado,27,38,1.41,2,6.75,9.50
False,Owen McCown,2023,QB,utsa,FR,7,58,43,74.1,442,7.6,4,3,150.58,8.3,63.1,owen_mccown_utsa,15,51,3.40,0,2.14,7.29
False,Owen McCown,2024,QB,utsa,SO,5,164,101,61.6,1054,6.4,7,2,127.22,32.8,210.8,owen_mccown_utsa,30,9,0.30,1,6.00,1.80
False,Parker Adamson,2016,QB,southern_mississippi,JR,4,39,19,48.7,193,4.9,1,0,98.75,9.8,48.3,parker_adamson_southern_mississippi,13,60,4.62,1,3.25,15.00
False,Parker Awad,2024,QB,new_mexico_state,SO,3,55,20,36.4,243,4.4,2,2,78.2,18.3,81.0,parker_awad_new_mexico_state,25,7,0.28,1,8.33,2.33
False,Parker Boehme,2016,QB,duke,JR,5,9,7,77.8,41,4.6,2,0,189.38,1.8,8.2,parker_boehme_duke,12,64,5.33,1,2.40,12.80
False,Parker Boehme,2017,QB,duke,SR,12,2,1,50.0,6,3.0,0,0,75.2,0.2,0.5,parker_boehme_duke,2,15,7.50,0,0.17,1.25
True,Parker McNeil,2020,QB,troy,JR,1,2,0,0.0,0,0.0,0,0,0.0,2.0,0.0,parker_mcneil_troy,1,3,3.00,0,1.00,3.00
False,Parker McNeil,2022,QB,louisiana_tech,SR,8,214,123,57.5,1908,8.9,18,8,152.65,26.8,238.5,parker_mcneil_louisiana_tech,25,-68,-2.72,0,3.13,-8.50
True,Parker Navarro,2021,QB,ucf,FR,5,2,1,50.0,4,2.0,0,0,66.8,0.4,0.8,parker_navarro_ucf,7,54,7.71,3,1.40,10.80
False,Parker Navarro,2022,QB,ohio,JR,2,12,5,41.7,43,3.6,0,0,71.77,6.0,21.5,parker_navarro_ohio,9,-4,-0.44,0,4.50,-2.00
False,Parker Navarro,2023,QB,ohio,SR,6,26,18,69.2,185,7.1,3,1,159.39,4.3,30.8,parker_navarro_ohio,25,178,7.12,0,4.17,29.67
False,Parker Navarro,2024,QB,ohio,SR,4,91,62,68.1,751,8.3,4,4,143.18,22.8,187.8,parker_navarro_ohio,44,212,4.82,3,11.00,53.00
False,Parker Towns,2018,QB,rice,FR,2,4,1,25.0,10,2.5,0,0,46.0,2.0,5.0,parker_towns_rice,4,1,0.25,0,2.00,0.50
False,Patrick Mahomes II,2016,QB,texas_tech,JR,12,591,388,65.7,5052,8.5,41,10,156.96,49.3,421.0,patrick_mahomes_ii_texas_tech,131,285,2.18,12,10.92,23.75
True,Patrick O'Brien,2017,QB,nebraska,FR,4,30,18,60.0,192,6.4,0,1,107.09,7.5,48.0,patrick_o'brien_nebraska,14,4,0.29,0,3.50,1.00
False,Patrick O'Brien,2019,QB,colorado_state,JR,11,338,209,61.8,2803,8.3,13,7,140.04,30.7,254.8,patrick_o'brien_colorado_state,63,-21,-0.33,2,5.73,-1.91
True,Patrick O'Brien,2020,QB,colorado_state,SR,4,80,45,56.3,591,7.4,3,2,125.69,20.0,147.8,patrick_o'brien_colorado_state,23,10,0.43,2,5.75,2.50
False,Patrick O'Brien,2021,QB,washington,SR,2,3,1,33.3,1,0.3,0,0,36.13,1.5,0.5,patrick_o'brien_washington,2,12,6.00,0,1.00,6.00
False,Patrick Towles,2016,QB,boston_college,SR,13,273,138,50.5,1730,6.3,12,7,113.16,21.0,133.1,patrick_towles_boston_college,115,294,2.56,4,8.85,22.62
False,Payton Thorne,2020,QB,michigan_state,FR,4,85,48,56.5,582,6.8,3,3,118.57,21.3,145.5,payton_thorne_michigan_state,25,47,1.88,1,6.25,11.75
False,Payton Thorne,2021,QB,michigan_state,SO,13,389,235,60.4,3232,8.3,27,10,147.97,29.9,248.6,payton_thorne_michigan_state,82,181,2.21,4,6.31,13.92
True,Payton Thorne,2022,QB,michigan_state,JR,12,387,242,62.5,2679,6.9,19,11,131.19,32.3,223.3,payton_thorne_michigan_state,60,42,0.70,1,5.00,3.50
False,Payton Thorne,2023,QB,auburn,JR,13,265,162,61.1,1755,6.6,16,10,129.14,20.4,135.0,payton_thorne_auburn,134,515,3.84,3,10.31,39.62
False,Payton Thorne,2024,QB,auburn,SR,5,129,77,59.7,1238,9.6,10,6,156.58,25.8,247.6,payton_thorne_auburn,54,147,2.72,2,10.80,29.40
False,Perry Hills,2016,QB,maryland,SR,11,197,122,61.9,1464,7.4,12,4,140.39,17.9,133.1,perry_hills_maryland,91,93,1.02,4,8.27,8.45
False,Perry Olsen,2019,QB,navy,FR,9,8,2,25.0,45,5.6,1,1,88.5,0.9,5.0,perry_olsen_navy,34,80,2.35,2,3.78,8.89
False,Perry Olsen,2020,QB,navy,SO,1,4,2,50.0,14,3.5,0,0,79.4,4.0,14.0,perry_olsen_navy,10,25,2.50,0,10.00,25.00
False,Perry Orth,2016,QB,south_carolina,SR,6,90,57,63.3,661,7.3,0,2,120.58,15.0,110.2,perry_orth_south_carolina,16,-59,-3.69,0,2.67,-9.83
False,Peter Parrish,2021,QB,memphis,SO,3,48,31,64.6,215,4.5,0,3,89.7,16.0,71.7,peter_parrish_memphis,22,60,2.73,0,7.33,20.00
False,Peyton Bender,2017,QB,kansas,JR,10,273,148,54.2,1609,5.9,10,10,108.48,27.3,160.9,peyton_bender_kansas,25,-87,-3.48,0,2.50,-8.70
False,Peyton Bender,2018,QB,kansas,SR,11,321,183,57.0,1894,5.9,13,3,118.07,29.2,172.2,peyton_bender_kansas,35,-156,-4.46,0,3.18,-14.18
False,Peyton Derrick,2018,QB,appalachian_state,FR,6,22,13,59.1,186,8.5,2,2,141.93,3.7,31.0,peyton_derrick_appalachian_state,8,41,5.13,1,1.33,6.83
False,Peyton Mansell,2018,QB,iowa,FR,5,8,5,62.5,83,10.4,0,1,124.65,1.6,16.6,peyton_mansell_iowa,8,31,3.88,1,1.60,6.20
False,Peyton Ramsey,2017,QB,indiana,FR,9,205,134,65.4,1252,6.1,10,5,127.89,22.8,139.1,peyton_ramsey_indiana,92,226,2.46,2,10.22,25.11
False,Peyton Ramsey,2018,QB,indiana,SO,12,447,295,66.0,2875,6.4,19,13,128.24,37.3,239.6,peyton_ramsey_indiana,111,354,3.19,5,9.25,29.50
True,Peyton Ramsey,2019,QB,indiana,JR,11,300,204,68.0,2454,8.2,13,5,147.68,27.3,223.1,peyton_ramsey_indiana,97,252,2.60,7,8.82,22.91
False,Peyton Ramsey,2020,QB,northwestern,SR,9,282,172,61.0,1733,6.1,12,8,120.98,31.3,192.6,peyton_ramsey_northwestern,84,247,2.94,3,9.33,27.44
False,Phil Jurkovec,2018,QB,notre_dame,FR,2,2,0,0.0,0,0.0,0,0,0.0,1.0,0.0,phil_jurkovec_notre_dame,2,9,4.50,0,1.00,4.50
True,Phil Jurkovec,2019,QB,notre_dame,SO,7,16,12,75.0,222,13.9,2,0,232.8,2.3,31.7,phil_jurkovec_notre_dame,22,130,5.91,0,3.14,18.57
False,Phil Jurkovec,2020,QB,boston_college,SO,10,336,205,61.0,2558,7.6,17,5,138.68,33.6,255.8,phil_jurkovec_boston_college,77,150,1.95,3,7.70,15.00
False,Phil Jurkovec,2021,QB,boston_college,JR,6,96,52,54.2,914,9.5,7,4,149.88,16.0,152.3,phil_jurkovec_boston_college,50,322,6.44,5,8.33,53.67
True,Phil Jurkovec,2022,QB,boston_college,SR,8,247,147,59.5,1711,6.9,11,8,125.91,30.9,213.9,phil_jurkovec_boston_college,68,-43,-0.63,1,8.50,-5.38
False,Phil Jurkovec,2023,QB,pittsburgh,SR,6,112,57,50.9,818,7.3,6,3,124.56,18.7,136.3,phil_jurkovec_pittsburgh,39,60,1.54,1,6.50,10.00
False,Philip Nelson,2016,QB,east_carolina,SR,10,349,237,67.9,2621,7.5,16,8,141.54,34.9,262.1,philip_nelson_east_carolina,62,57,0.92,2,6.20,5.70
False,Phillip Walker,2016,QB,temple,SR,14,395,230,58.2,3295,8.3,22,13,140.1,28.2,235.4,phillip_walker_temple,65,-100,-1.54,1,4.64,-7.14
False,Pierce Clarkson,2023,QB,louisville,FR,1,2,1,50.0,7,3.5,0,0,79.4,2.0,7.0,pierce_clarkson_louisville,1,3,3.00,0,1.00,3.00
False,Pierce Clarkson,2024,QB,louisville,FR,1,4,3,75.0,11,2.8,0,0,98.1,4.0,11.0,pierce_clarkson_louisville,1,-8,-8.00,0,1.00,-8.00
False,Preston Heard,2016,QB,baylor,FR,3,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,preston_heard_baylor,4,23,5.75,0,1.33,7.67
False,Preston Hutchinson,2019,QB,eastern_michigan,SO,8,57,43,75.4,462,8.1,3,1,157.38,7.1,57.8,preston_hutchinson_eastern_michigan,24,-14,-0.58,2,3.00,-1.75
False,Preston Hutchinson,2020,QB,eastern_michigan,JR,6,198,126,63.6,1657,8.4,12,6,147.88,33.0,276.2,preston_hutchinson_eastern_michigan,87,192,2.21,8,14.50,32.00
False,Preston Hutchinson,2021,QB,eastern_michigan,JR,8,40,23,57.5,216,5.4,1,2,101.11,5.0,27.0,preston_hutchinson_eastern_michigan,22,56,2.55,1,2.75,7.00
False,Preston Rice,2022,QB,middle_tennessee,SR,3,1,1,100.0,-3,-3.0,0,0,74.8,0.3,-1.0,preston_rice_middle_tennessee,6,7,1.17,0,2.00,2.33
False,Preston Stone,2021,QB,smu,FR,3,7,3,42.9,24,3.4,0,0,71.66,2.3,8.0,preston_stone_smu,1,2,2.00,0,0.33,0.67
False,Preston Stone,2022,QB,smu,FR,6,48,28,58.3,388,8.1,2,1,135.81,8.0,64.7,preston_stone_smu,14,63,4.50,2,2.33,10.50
False,Preston Stone,2023,QB,smu,SO,12,344,206,59.9,3197,9.3,28,6,161.32,28.7,266.4,preston_stone_smu,62,198,3.19,4,5.17,16.50
False,Preston Stone,2024,QB,smu,JR,4,44,26,59.1,346,7.9,4,1,150.6,11.0,86.5,preston_stone_smu,10,26,2.60,0,2.50,6.50
False,Price Wilson,2016,QB,louisiana_tech,SO,4,4,3,75.0,58,14.5,0,0,196.8,1.0,14.5,price_wilson_louisiana_tech,2,0,0.00,0,0.50,0.00
False,Quadry Jones,2019,QB,ucf,FR,3,3,3,100.0,78,26.0,1,0,428.4,1.0,26.0,quadry_jones_ucf,5,-15,-3.00,0,1.67,-5.00
False,Quadry Jones,2020,QB,ucf,SO,2,2,1,50.0,4,2.0,0,0,66.8,1.0,2.0,quadry_jones_ucf,3,30,10.00,0,1.50,15.00
False,Quentin Harris,2016,QB,duke,FR,1,3,0,0.0,0,0.0,0,0,0.0,3.0,0.0,quentin_harris_duke,3,9,3.00,0,3.00,9.00
False,Quentin Harris,2017,QB,duke,SO,10,10,7,70.0,73,7.3,1,0,164.32,1.0,7.3,quentin_harris_duke,29,71,2.45,2,2.90,7.10
False,Quentin Harris,2018,QB,duke,JR,12,68,34,50.0,437,6.4,7,1,135.01,5.7,36.4,quentin_harris_duke,46,195,4.24,5,3.83,16.25
False,Quentin Harris,2019,QB,duke,SR,12,357,209,58.5,2078,5.8,16,11,116.07,29.8,173.2,quentin_harris_duke,160,510,3.19,7,13.33,42.50
False,Quentin Hayes,2024,QB,air_force,SO,4,7,6,85.7,122,17.4,1,0,279.25,1.8,30.5,quentin_hayes_air_force,14,21,1.50,0,3.50,5.25
False,Quincy Patterson,2022,QB,temple,JR,6,11,6,54.5,64,5.8,0,0,103.42,1.8,10.7,quincy_patterson_temple,28,87,3.11,2,4.67,14.50
False,Quincy Patterson,2023,QB,temple,SR,10,48,20,41.7,184,3.8,0,3,61.37,4.8,18.4,quincy_patterson_temple,41,132,3.22,4,4.10,13.20
False,Quincy Patterson II,2018,QB,virginia_tech,FR,3,5,1,20.0,9,1.8,0,0,35.12,1.7,3.0,quincy_patterson_ii_virginia_tech,9,25,2.78,0,3.00,8.33
False,Quincy Patterson II,2019,QB,virginia_tech,FR,7,37,14,37.8,257,6.9,2,1,108.62,5.3,36.7,quincy_patterson_ii_virginia_tech,50,241,4.82,2,7.14,34.43
False,Quincy Patterson II,2020,QB,virginia_tech,SO,3,10,7,70.0,93,9.3,2,0,214.12,3.3,31.0,quincy_patterson_ii_virginia_tech,15,67,4.47,1,5.00,22.33
False,Quinn Ewers,2022,QB,texas,FR,10,296,172,58.1,2177,7.4,15,6,132.56,29.6,217.7,quinn_ewers_texas,24,-52,-2.17,1,2.40,-5.20
False,Quinn Ewers,2023,QB,texas,SO,12,394,272,69.0,3479,8.8,22,6,158.59,32.8,289.9,quinn_ewers_texas,59,75,1.27,5,4.92,6.25
False,Quinn Ewers,2024,QB,texas,JR,3,79,58,73.4,691,8.7,8,2,175.25,26.3,230.3,quinn_ewers_texas,6,1,0.17,0,2.00,0.33
False,Quinn Henicle,2024,QB,old_dominion,FR,1,12,5,41.7,38,3.2,0,1,51.6,12.0,38.0,quinn_henicle_old_dominion,13,64,4.92,1,13.00,64.00
False,Quinn Shanbour,2016,QB,north_texas,JR,1,1,0,0.0,0,0.0,0,0,0.0,1.0,0.0,quinn_shanbour_north_texas,1,0,0.00,0,1.00,0.00
False,Quinn Shanbour,2017,QB,north_texas,JR,14,6,4,66.7,34,5.7,1,0,169.27,0.4,2.4,quinn_shanbour_north_texas,6,53,8.83,0,0.43,3.79
False,Quinn Shanbour,2018,QB,north_texas,SR,13,16,6,37.5,53,3.3,0,3,27.83,1.2,4.1,quinn_shanbour_north_texas,21,89,4.24,2,1.62,6.85
False,Quinten Dormady,2016,QB,tennessee,SO,4,17,11,64.7,148,8.7,0,0,137.84,4.3,37.0,quinten_dormady_tennessee,1,3,3.00,0,0.25,0.75
True,Quinten Dormady,2017,QB,tennessee,JR,6,137,76,55.5,925,6.8,6,6,117.88,22.8,154.2,quinten_dormady_tennessee,11,13,1.18,0,1.83,2.17
False,Quinten Dormady,2019,QB,central_michigan,SR,10,294,190,64.6,2312,7.9,14,9,140.28,29.4,231.2,quinten_dormady_central_michigan,35,-39,-1.11,0,3.50,-3.90
False,Quinton Flowers,2016,QB,south_florida,JR,13,331,207,62.5,2812,8.5,24,7,153.6,25.5,216.3,quinton_flowers_south_florida,198,1530,7.73,18,15.23,117.69
False,Quinton Flowers,2017,QB,south_florida,SR,12,354,188,53.1,2911,8.2,25,6,142.09,29.5,242.6,quinton_flowers_south_florida,196,1078,5.50,11,16.33,89.83
False,Quinton Maxwell,2016,QB,ohio,FR,10,161,89,55.3,1247,7.7,8,4,131.77,16.1,124.7,quinton_maxwell_ohio,69,193,2.80,1,6.90,19.30
False,Quinton Maxwell,2017,QB,ohio,SO,7,27,15,55.6,230,8.5,2,2,136.75,3.9,32.9,quinton_maxwell_ohio,10,-2,-0.20,0,1.43,-0.29
False,Quinton Maxwell,2018,QB,ohio,JR,7,36,20,55.6,276,7.7,2,0,138.29,5.1,39.4,quinton_maxwell_ohio,20,114,5.70,4,2.86,16.29
True,RJ Martinez,2023,QB,baylor,JR,3,24,12,50.0,110,4.6,0,0,88.5,8.0,36.7,rj_martinez_baylor,3,22,7.33,0,1.00,7.33
False,RJ Martinez,2024,QB,texas_state,JR,2,10,7,70.0,35,3.5,0,0,99.4,5.0,17.5,rj_martinez_texas_state,3,8,2.67,0,1.50,4.00
True,Rafe Peavey,2017,QB,smu,JR,3,4,4,100.0,116,29.0,1,0,426.1,1.3,38.7,rafe_peavey_smu,4,-2,-0.50,0,1.33,-0.67
False,Rafe Peavey,2018,QB,florida_atlantic,SR,5,34,20,58.8,147,4.3,0,2,83.38,6.8,29.4,rafe_peavey_florida_atlantic,9,5,0.56,1,1.80,1.00
False,Raheim Jeter,2023,QB,east_carolina,FR,1,2,1,50.0,1,0.5,0,0,54.2,2.0,1.0,raheim_jeter_east_carolina,1,9,9.00,0,1.00,9.00
False,Randall West,2019,QB,massachusetts,SR,8,155,93,60.0,864,5.6,6,6,111.85,19.4,108.0,randall_west_massachusetts,21,16,0.76,2,2.63,2.00
True,Re-al Mitchell,2019,QB,iowa_state,FR,5,4,2,50.0,14,3.5,1,0,161.9,0.8,2.8,re-al_mitchell_iowa_state,11,100,9.09,1,2.20,20.00
False,Re-al Mitchell,2020,QB,temple,SO,3,52,26,50.0,233,4.5,1,2,86.3,17.3,77.7,re-al_mitchell_temple,34,114,3.35,0,11.33,38.00
False,Reece Goddard,2017,QB,western_michigan,FR,8,96,44,45.8,542,5.6,3,3,97.32,12.0,67.8,reece_goddard_western_michigan,59,57,0.97,2,7.38,7.13
False,Reese Poffenbarger,2024,QB,miami_florida,JR,3,7,6,85.7,20,2.9,0,0,109.71,2.3,6.7,reese_poffenbarger_miami_florida,5,12,2.40,0,1.67,4.00
False,Reid Herring,2017,QB,east_carolina,FR,2,1,1,100.0,20,20.0,1,0,598.0,0.5,10.0,reid_herring_east_carolina,4,4,1.00,0,2.00,2.00
False,Reid Herring,2018,QB,east_carolina,SO,9,288,154,53.5,1607,5.6,6,10,100.27,32.0,178.6,reid_herring_east_carolina,24,-67,-2.79,0,2.67,-7.44
False,Reid Herring,2019,QB,east_carolina,JR,3,8,5,62.5,74,9.3,0,0,140.2,2.7,24.7,reid_herring_east_carolina,2,12,6.00,1,0.67,4.00
False,Rex Culpepper,2017,QB,syracuse,FR,12,75,45,60.0,518,6.9,2,3,118.82,6.3,43.2,rex_culpepper_syracuse,21,54,2.57,0,1.75,4.50
False,Rex Culpepper,2019,QB,syracuse,JR,2,1,0,0.0,0,0.0,0,0,0.0,0.5,0.0,rex_culpepper_syracuse,1,-6,-6.00,0,0.50,-3.00
False,Rex Culpepper,2020,QB,syracuse,SR,10,190,94,49.5,1028,5.4,9,8,102.13,19.0,102.8,rex_culpepper_syracuse,26,-64,-2.46,0,2.60,-6.40
False,Rhett Rodriguez,2017,QB,arizona,FR,2,1,1,100.0,10,10.0,0,0,184.0,0.5,5.0,rhett_rodriguez_arizona,4,-1,-0.25,1,2.00,-0.50
False,Rhett Rodriguez,2018,QB,arizona,SO,7,83,43,51.8,516,6.2,3,2,111.14,11.9,73.7,rhett_rodriguez_arizona,10,-11,-1.10,0,1.43,-1.57
True,Rhett Rodriguez,2020,QB,arizona,JR,1,16,7,43.8,52,3.3,0,2,46.05,16.0,52.0,rhett_rodriguez_arizona,1,5,5.00,0,1.00,5.00
False,Rhett Rodriguez,2021,QB,louisiana-monroe,JR,6,137,70,51.1,799,5.8,4,3,105.35,22.8,133.2,rhett_rodriguez_louisiana-monroe,35,45,1.29,0,5.83,7.50
False,Richard Lagow,2016,QB,indiana,JR,13,438,253,57.8,3362,7.7,19,17,128.8,33.7,258.6,richard_lagow_indiana,41,-188,-4.59,2,3.15,-14.46
False,Richard Lagow,2017,QB,indiana,SR,10,295,172,58.3,1936,6.6,15,8,124.8,29.5,193.6,richard_lagow_indiana,37,-50,-1.35,0,3.70,-5.00
False,Rickie Collins,2023,QB,lsu,FR,1,2,2,100.0,3,1.5,0,0,112.6,2.0,3.0,rickie_collins_lsu,3,19,6.33,0,3.00,19.00
False,Rickie Collins,2024,QB,lsu,FR,2,4,4,100.0,33,8.3,0,0,169.3,2.0,16.5,rickie_collins_lsu,4,18,4.50,0,2.00,9.00
False,Riley Ferguson,2016,QB,memphis,JR,13,443,280,63.2,3698,8.3,32,10,152.66,34.1,284.5,riley_ferguson_memphis,71,-70,-0.99,4,5.46,-5.38
False,Riley Ferguson,2017,QB,memphis,SR,13,474,299,63.1,4257,9.0,38,9,161.18,36.5,327.5,riley_ferguson_memphis,54,22,0.41,6,4.15,1.69
False,Riley Leonard,2021,QB,duke,FR,7,62,37,59.7,381,6.1,1,1,113.39,8.9,54.4,riley_leonard_duke,47,173,3.68,2,6.71,24.71
False,Riley Leonard,2022,QB,duke,SO,13,392,250,63.8,2967,7.6,20,6,141.14,30.2,228.2,riley_leonard_duke,124,699,5.64,13,9.54,53.77
True,Riley Leonard,2023,QB,duke,JR,7,165,95,57.6,1102,6.7,3,3,116.04,23.6,157.4,riley_leonard_duke,58,352,6.07,4,8.29,50.29
False,Riley Leonard,2024,QB,notre_dame,SR,5,126,82,65.1,750,6.0,3,2,119.77,25.2,150.0,riley_leonard_notre_dame,59,374,6.34,7,11.80,74.80
False,Riley Neal,2016,QB,ball_state,SO,11,394,242,61.4,2541,6.4,13,12,120.39,35.8,231.0,riley_neal_ball_state,127,540,4.25,8,11.55,49.09
False,Riley Neal,2017,QB,ball_state,JR,3,99,67,67.7,659,6.7,6,3,137.54,33.0,219.7,riley_neal_ball_state,24,67,2.79,0,8.00,22.33
True,Riley Neal,2018,QB,ball_state,JR,9,335,194,57.9,1917,5.7,11,4,114.42,37.2,213.0,riley_neal_ball_state,86,357,4.15,5,9.56,39.67
False,Riley Neal,2019,QB,vanderbilt,SR,11,258,149,57.8,1585,6.1,9,5,116.98,23.5,144.1,riley_neal_vanderbilt,53,47,0.89,0,4.82,4.27
False,Robbie Kelley,2017,QB,akron,JR,7,26,12,46.2,179,6.9,2,0,129.36,3.7,25.6,robbie_kelley_akron,1,-10,-10.00,0,0.14,-1.43
False,Robbie Kelley,2019,QB,akron,SR,8,28,10,35.7,75,2.7,0,3,36.78,3.5,9.4,robbie_kelley_akron,7,-5,-0.71,0,0.88,-0.63
False,Robby Ashford,2022,QB,auburn,FR,12,250,123,49.2,1613,6.5,7,7,107.04,20.8,134.4,robby_ashford_auburn,153,709,4.63,7,12.75,59.08
True,Robby Ashford,2023,QB,auburn,SO,10,27,14,51.9,145,5.4,2,2,106.59,2.7,14.5,robby_ashford_auburn,46,217,4.72,5,4.60,21.70
False,Robby Ashford,2024,QB,south_carolina,SR,4,26,18,69.2,292,11.2,2,0,188.95,6.5,73.0,robby_ashford_south_carolina,34,172,5.06,1,8.50,43.00
