name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name,season,player_id,transfer
Traylon Ray,FR,WR,12,1,1,100.0,21,21.0,0,0,276.4,0.1,1.8,west_virginia,2023,traylon_ray_west_virginia,False
Trayvon Rudolph,JR,WR,13,1,1,100.0,7,7.0,0,0,158.8,0.1,0.5,northern_illinois,2023,trayvon_rudolph_northern_illinois,False
Trayvon Rudolph,SR,WR,4,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,northern_illinois,2024,trayvon_rudolph_northern_illinois,False
Tre Harris,SO,WR,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,louisiana_tech,2022,tre_harris_louisiana_tech,True
Tre Tipton,FR,WR,9,1,1,100.0,11,11.0,0,0,192.4,0.1,1.2,pittsburgh,2016,tre_tipton_pittsburgh,False
Tre Walker,FR,WR,12,1,1,100.0,54,54.0,1,0,883.6,0.1,4.5,san_jose_state,2017,tre_walker_san_jose_state,True
Tre Watson,SR,RB,14,1,1,100.0,21,21.0,0,0,276.4,0.1,1.5,texas,2018,tre_watson_texas,True
Trenard Davis,SO,WR,9,1,1,100.0,7,7.0,0,0,158.8,0.1,0.8,illinois,2017,trenard_davis_illinois,False
Trenard Davis,JR,WR,12,2,1,50.0,17,8.5,1,0,286.4,0.2,1.4,illinois,2018,trenard_davis_illinois,False
Trenard Davis,SR,WR,4,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,illinois,2019,trenard_davis_illinois,False
Trent Pearman,SO,QB,2,4,2,50.0,8,2.0,0,0,66.8,2.0,4.0,clemson,2024,trent_pearman_clemson,False
Trent Sherfield,JR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,vanderbilt,2016,trent_sherfield_vanderbilt,False
Trent Wessel,SR,QB,1,1,1,100.0,6,6.0,0,0,150.4,1.0,6.0,florida_atlantic,2019,trent_wessel_florida_atlantic,False
Trent Whittemore,SO,WR,11,4,3,75.0,41,10.3,2,0,326.1,0.4,3.7,florida,2021,trent_whittemore_florida,False
Trenton Bourguet,FR,QB,1,2,1,50.0,24,12.0,0,0,150.8,2.0,24.0,arizona_state,2020,trenton_bourguet_arizona_state,False
Trenton Bourguet,SO,QB,4,10,7,70.0,91,9.1,1,0,179.44,2.5,22.8,arizona_state,2021,trenton_bourguet_arizona_state,False
Trenton Bourguet,JR,QB,7,204,145,71.1,1490,7.3,11,6,144.34,29.1,212.9,arizona_state,2022,trenton_bourguet_arizona_state,False
Trenton Bourguet,JR,QB,8,248,151,60.9,1486,6.0,1,4,109.32,31.0,185.8,arizona_state,2023,trenton_bourguet_arizona_state,False
Treshaun Ward,SR,RB,11,1,1,100.0,8,8.0,1,0,497.2,0.1,0.7,kansas_state,2023,treshaun_ward_kansas_state,True
Trestan Ebner,SO,RB,13,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,baylor,2018,trestan_ebner_baylor,False
Trestan Ebner,SR,RB,9,1,1,100.0,-4,-4.0,0,0,66.4,0.1,-0.4,baylor,2020,trestan_ebner_baylor,False
Trevon Wesco,SR,TE,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,west_virginia,2018,trevon_wesco_west_virginia,False
Trevor Bycznski,FR,QB,1,1,0,0.0,0,0.0,0,0,0.0,1.0,0.0,buffalo,2019,trevor_bycznski_buffalo,False
Trevor Bycznski,FR,QB,1,1,0,0.0,0,0.0,0,1,-200.0,1.0,0.0,buffalo,2020,trevor_bycznski_buffalo,False
Trevor Knight,SR,QB,11,362,193,53.3,2432,6.7,19,7,123.2,32.9,221.1,texas_a&m,2016,trevor_knight_texas_a&m,False
Trevor Lawrence,FR,QB,15,397,259,65.2,3280,8.3,30,4,157.56,26.5,218.7,clemson,2018,trevor_lawrence_clemson,False
Trevor Lawrence,SO,QB,15,407,268,65.8,3665,9.0,36,8,166.75,27.1,244.3,clemson,2019,trevor_lawrence_clemson,False
Trevor Lawrence,JR,QB,10,334,231,69.2,3153,9.4,24,5,169.18,33.4,315.3,clemson,2020,trevor_lawrence_clemson,False
Trevor Wilson,SO,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,kansas,2021,trevor_wilson_kansas,False
Trexler Ivey,SO,QB,1,16,9,56.3,101,6.3,1,0,129.91,16.0,101.0,charlotte,2022,trexler_ivey_charlotte,False
Trexler Ivey,SO,QB,11,203,112,55.2,1263,6.2,4,10,104.08,18.5,114.8,charlotte,2023,trexler_ivey_charlotte,False
Trexler Ivey,JR,QB,5,56,33,58.9,315,5.6,3,1,120.29,11.2,63.0,charlotte,2024,trexler_ivey_charlotte,False
Trey Goodman,SR,WR,5,1,0,0.0,0,0.0,0,1,-200.0,0.2,0.0,utep,2024,trey_goodman_utep,False
Trey Lowe,SO,QB,4,59,36,61.0,433,7.3,2,3,123.69,14.8,108.3,southern_mississippi,2020,trey_lowe_southern_mississippi,True
Trey Lowe,SO,QB,2,42,23,54.8,232,5.5,1,2,99.5,21.0,116.0,southern_mississippi,2021,trey_lowe_southern_mississippi,True
Trey Lowe,JR,QB,7,119,62,52.1,965,8.1,5,2,130.73,17.0,137.9,southern_mississippi,2022,trey_lowe_southern_mississippi,True
Trey Lowe,SR,QB,2,3,0,0.0,0,0.0,0,0,0.0,1.5,0.0,liberty,2023,trey_lowe_liberty,False
Trey Lowe III,FR,QB,1,2,2,100.0,0,0.0,0,0,100.0,2.0,0.0,west_virginia,2018,trey_lowe_iii_west_virginia,False
Trey Lowe III,FR,QB,5,2,2,100.0,2,1.0,0,0,108.4,0.4,0.4,west_virginia,2019,trey_lowe_iii_west_virginia,False
Trey Owens,FR,QB,2,4,2,50.0,19,4.8,0,0,89.9,2.0,9.5,texas,2024,trey_owens_texas,False
Trey Potts,SR,RB,13,1,1,100.0,11,11.0,1,0,522.4,0.1,0.8,penn_state,2023,trey_potts_penn_state,False
Trey Quinn,JR,WR,13,2,1,50.0,34,17.0,0,1,92.8,0.2,2.6,smu,2017,trey_quinn_smu,False
Trey Sermon,FR,RB,14,1,1,100.0,42,42.0,0,0,452.8,0.1,3.0,oklahoma,2017,trey_sermon_oklahoma,False
Trey Sneed,SO,RB,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,rutgers,2018,trey_sneed_rutgers,False
Trey Tinsley,JR,QB,5,9,7,77.8,63,7.0,1,0,173.25,1.8,12.6,washington_state,2018,trey_tinsley_washington_state,False
Trey Tinsley,SR,QB,3,6,2,33.3,15,2.5,1,0,109.33,2.0,5.0,washington_state,2019,trey_tinsley_washington_state,False
Treylon Burks,FR,WR,11,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,arkansas,2019,treylon_burks_arkansas,False
Treylon Burks,SO,WR,9,4,0,0.0,0,0.0,0,2,-100.0,0.4,0.0,arkansas,2020,treylon_burks_arkansas,False
Treylon Burks,JR,WR,12,2,0,0.0,0,0.0,0,0,0.0,0.2,0.0,arkansas,2021,treylon_burks_arkansas,False
Treyson Bourguet,FR,QB,4,109,54,49.5,601,5.5,2,1,100.09,27.3,150.3,western_michigan,2022,treyson_bourguet_western_michigan,False
Treyson Bourguet,FR,QB,6,103,57,55.3,713,6.9,4,1,124.35,17.2,118.8,western_michigan,2023,treyson_bourguet_western_michigan,False
Treyvon Green,FR,RB,11,2,2,100.0,13,6.5,0,0,154.6,0.2,1.2,fresno_state,2016,treyvon_green_fresno_state,False
Trishton Jackson,SO,WR,12,1,1,100.0,5,5.0,0,0,142.0,0.1,0.4,michigan_state,2017,trishton_jackson_michigan_state,True
Tristan Gebbia,SO,QB,4,60,38,63.3,347,5.8,2,1,119.58,15.0,86.8,oregon_state,2019,tristan_gebbia_oregon_state,False
Tristan Gebbia,JR,QB,4,129,80,62.0,824,6.4,3,3,118.71,32.3,206.0,oregon_state,2020,tristan_gebbia_oregon_state,False
Tristan Gebbia,SR,QB,4,11,10,90.9,79,7.2,0,0,151.24,2.8,19.8,oregon_state,2022,tristan_gebbia_oregon_state,False
Tristan Payton,SO,WR,10,4,2,50.0,96,24.0,1,0,334.1,0.4,9.6,ucf,2016,tristan_payton_ucf,False
Tristan Yeomans,SO,LS,12,1,1,100.0,-10,-10.0,0,0,16.0,0.1,-0.8,kentucky,2016,tristan_yeomans_kentucky,False
Troy Williams,JR,QB,13,390,207,53.1,2757,7.1,15,8,121.05,30.0,212.1,utah,2016,troy_williams_utah,False
Troy Williams,SR,QB,8,110,60,54.5,812,7.4,2,4,115.29,13.8,101.5,utah,2017,troy_williams_utah,False
Tua Tagovailoa,FR,QB,9,77,49,63.6,636,8.3,11,2,174.97,8.6,70.7,alabama,2017,tua_tagovailoa_alabama,False
Tua Tagovailoa,SO,QB,15,355,245,69.0,3966,11.2,43,6,199.44,23.7,264.4,alabama,2018,tua_tagovailoa_alabama,False
Tua Tagovailoa,JR,QB,9,252,180,71.4,2840,11.3,33,3,206.93,28.0,315.6,alabama,2019,tua_tagovailoa_alabama,False
Tucker Gleason,FR,QB,3,9,5,55.6,69,7.7,0,0,119.96,3.0,23.0,toledo,2021,tucker_gleason_toledo,False
Tucker Gleason,FR,QB,9,122,58,47.5,884,7.2,8,3,125.13,13.6,98.2,toledo,2022,tucker_gleason_toledo,False
Tucker Gleason,SO,QB,14,55,28,50.9,383,7.0,4,1,129.77,3.9,27.4,toledo,2023,tucker_gleason_toledo,False
Tucker Gleason,JR,QB,5,146,92,63.0,1180,8.1,13,4,154.8,29.2,236.0,toledo,2024,tucker_gleason_toledo,False
Tucker Israel,FR,QB,2,4,4,100.0,25,6.3,0,0,152.5,2.0,12.5,clemson,2016,tucker_israel_clemson,False
Tucker Kilcrease,SO,QB,5,45,26,57.8,383,8.5,3,0,151.27,9.0,76.6,troy,2024,tucker_kilcrease_troy,False
Tucker McDonald,FR,QB,3,5,3,60.0,20,4.0,0,0,93.6,1.7,6.7,connecticut,2024,tucker_mcdonald_connecticut,False
Tucker Melton,FR,QB,4,10,2,20.0,23,2.3,0,1,19.32,2.5,5.8,bowling_green,2021,tucker_melton_bowling_green,False
Tuli Wily-Matagi,SO,TE,12,1,1,100.0,26,26.0,1,0,648.4,0.1,2.2,oregon_state,2017,tuli_wily-matagi_oregon_state,False
Turner Helton,FR,QB,3,12,11,91.7,97,8.1,1,1,170.4,4.0,32.3,western_kentucky,2023,turner_helton_western_kentucky,False
Ty Brock,JR,QB,5,65,38,58.5,351,5.4,2,2,107.82,13.0,70.2,central_michigan,2020,ty_brock_central_michigan,False
Ty Gangi,SO,QB,10,172,99,57.6,1301,7.6,8,6,129.47,17.2,130.1,nevada,2016,ty_gangi_nevada,False
Ty Gangi,JR,QB,11,374,228,61.0,2746,7.3,25,11,138.81,34.0,249.6,nevada,2017,ty_gangi_nevada,False
Ty Gangi,SR,QB,12,443,268,60.5,3331,7.5,24,13,135.67,36.9,277.6,nevada,2018,ty_gangi_nevada,False
Ty Keyes,FR,QB,4,65,33,50.8,355,5.5,3,4,99.57,16.3,88.8,southern_mississippi,2021,ty_keyes_southern_mississippi,False
Ty Keyes,FR,QB,3,17,10,58.8,281,16.5,3,2,232.37,5.7,93.7,southern_mississippi,2022,ty_keyes_southern_mississippi,False
Ty Lee,JR,WR,14,1,1,100.0,-8,-8.0,0,0,32.8,0.1,-0.6,middle_tennessee,2018,ty_lee_middle_tennessee,False
Ty Simpson,FR,QB,4,5,4,80.0,35,7.0,0,0,138.8,1.3,8.8,alabama,2022,ty_simpson_alabama,False
Ty Simpson,FR,QB,6,20,11,55.0,179,9.0,0,0,130.18,3.3,29.8,alabama,2023,ty_simpson_alabama,False
Ty Simpson,SO,QB,2,14,9,64.3,96,6.9,0,0,121.89,7.0,48.0,alabama,2024,ty_simpson_alabama,False
Ty Son Lawton,SR,RB,6,1,0,0.0,0,0.0,0,0,0.0,0.2,0.0,indiana,2024,ty_son_lawton_indiana,False
Ty Storey,FR,QB,3,4,1,25.0,3,0.8,0,0,31.3,1.3,1.0,arkansas,2016,ty_storey_arkansas,False
Ty Storey,JR,QB,10,250,143,57.2,1584,6.3,11,10,116.94,25.0,158.4,arkansas,2018,ty_storey_arkansas,True
Ty Storey,SR,QB,11,345,241,69.9,2567,7.4,14,7,141.69,31.4,233.4,western_kentucky,2019,ty_storey_western_kentucky,False
Ty Thompson,FR,QB,3,15,7,46.7,87,5.8,2,1,126.06,5.0,29.0,oregon,2021,ty_thompson_oregon,False
Ty Thompson,FR,QB,7,20,11,55.0,72,3.6,0,2,65.24,2.9,10.3,oregon,2022,ty_thompson_oregon,False
Ty Thompson,SO,QB,7,31,24,77.4,297,9.6,4,1,194.03,4.4,42.4,oregon,2023,ty_thompson_oregon,True
Ty Thompson,JR,QB,6,9,6,66.7,74,8.2,2,0,209.06,1.5,12.3,tulane,2024,ty_thompson_tulane,False
Tyger Goslin,JR,QB,4,35,15,42.9,333,9.5,3,1,145.35,8.8,83.3,navy,2020,tyger_goslin_navy,False
Tyger Goslin,SR,SB,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,navy,2021,tyger_goslin_navy,False
Tyhier Tyler,SO,QB,7,4,2,50.0,53,13.3,0,0,161.3,0.6,7.6,army,2020,tyhier_tyler_army,False
Tyhier Tyler,JR,QB,11,7,3,42.9,79,11.3,1,1,156.23,0.6,7.2,army,2021,tyhier_tyler_army,False
Tyhier Tyler,SR,QB,11,18,8,44.4,301,16.7,2,1,210.46,1.6,27.4,army,2022,tyhier_tyler_army,False
Tyjon Lindsey,JR,WR,6,2,2,100.0,54,27.0,1,0,491.8,0.3,9.0,oregon_state,2020,tyjon_lindsey_oregon_state,False
Tyjon Lindsey,JR,WR,10,1,1,100.0,34,34.0,0,0,385.6,0.1,3.4,oregon_state,2021,tyjon_lindsey_oregon_state,False
Tyjon Lindsey,SR,WR,13,2,1,50.0,27,13.5,0,0,163.4,0.2,2.1,oregon_state,2022,tyjon_lindsey_oregon_state,False
Tylan Morton,JR,QB,5,24,10,41.7,186,7.8,1,2,103.85,4.8,37.2,south_alabama,2019,tylan_morton_south_alabama,False
Tylan Wallace,SO,WR,13,2,2,100.0,21,10.5,0,0,188.2,0.2,1.6,oklahoma_state,2018,tylan_wallace_oklahoma_state,False
Tyler Bass,SR,PK,13,1,1,100.0,7,7.0,0,0,158.8,0.1,0.5,georgia_southern,2019,tyler_bass_georgia_southern,False
Tyler Buchner,FR,QB,10,35,21,60.0,298,8.5,3,3,142.66,3.5,29.8,notre_dame,2021,tyler_buchner_notre_dame,False
Tyler Buchner,SO,QB,3,83,46,55.4,651,7.8,3,5,121.18,27.7,217.0,notre_dame,2022,tyler_buchner_notre_dame,True
Tyler Buchner,SO,QB,2,19,8,42.1,61,3.2,0,0,69.08,9.5,30.5,alabama,2023,tyler_buchner_alabama,False
Tyler Byrd,SO,WR,11,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,tennessee,2017,tyler_byrd_tennessee,False
Tyler Cogswell,JR,TE,12,1,1,100.0,29,29.0,1,0,673.6,0.1,2.4,cincinnati,2016,tyler_cogswell_cincinnati,False
Tyler Davis,FR,,12,3,2,66.7,42,14.0,0,0,184.27,0.3,3.5,connecticut,2016,tyler_davis_connecticut,False
Tyler Davis,JR,TE,12,1,1,100.0,16,16.0,0,0,234.4,0.1,1.3,connecticut,2018,tyler_davis_connecticut,True
Tyler DeSue,FR,QB,4,2,2,100.0,16,8.0,0,0,167.2,0.5,4.0,maryland,2018,tyler_desue_maryland,False
Tyler DeSue,FR,QB,4,14,4,28.6,88,6.3,1,0,104.94,3.5,22.0,maryland,2019,tyler_desue_maryland,False
Tyler Ferguson,SR,QB,9,41,19,46.3,234,5.7,3,0,118.43,4.6,26.0,western_kentucky,2016,tyler_ferguson_western_kentucky,False
Tyler Hilinski,FR,QB,4,30,24,80.0,245,8.2,2,1,163.93,7.5,61.3,washington_state,2016,tyler_hilinski_washington_state,False
Tyler Hilinski,SO,QB,8,179,130,72.6,1176,6.6,7,7,132.91,22.4,147.0,washington_state,2017,tyler_hilinski_washington_state,False
Tyler Huff,SR,QB,5,116,78,67.2,1073,9.3,5,4,152.26,23.2,214.6,jacksonville_state,2024,tyler_huff_jacksonville_state,False
Tyler Hunt,SR,TE,11,1,1,100.0,15,15.0,0,0,226.0,0.1,1.4,michigan_state,2021,tyler_hunt_michigan_state,False
Tyler Huntley,FR,QB,6,7,5,71.4,60,8.6,0,0,143.43,1.2,10.0,utah,2016,tyler_huntley_utah,False
Tyler Huntley,SO,QB,10,312,199,63.8,2411,7.7,15,10,138.16,31.2,241.1,utah,2017,tyler_huntley_utah,False
Tyler Huntley,JR,QB,9,234,150,64.1,1788,7.6,12,6,140.07,26.0,198.7,utah,2018,tyler_huntley_utah,False
Tyler Huntley,SR,QB,14,301,220,73.1,3092,10.3,19,4,177.54,21.5,220.9,utah,2019,tyler_huntley_utah,False
Tyler Jefferson,FR,QB,3,13,9,69.2,117,9.0,0,0,144.83,4.3,39.0,central_michigan,2024,tyler_jefferson_central_michigan,False
Tyler Johnson,JR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,minnesota,2018,tyler_johnson_minnesota,False
Tyler Johnston III,FR,QB,4,2,1,50.0,13,6.5,0,0,104.6,0.5,3.3,uab,2017,tyler_johnston_iii_uab,False
Tyler Johnston III,FR,QB,13,140,80,57.1,1323,9.5,11,9,149.59,10.8,101.8,uab,2018,tyler_johnston_iii_uab,False
Tyler Johnston III,SO,QB,12,249,147,59.0,2250,9.0,17,15,145.42,20.8,187.5,uab,2019,tyler_johnston_iii_uab,False
Tyler Johnston III,JR,QB,5,97,57,58.8,843,8.7,7,1,153.51,19.4,168.6,uab,2020,tyler_johnston_iii_uab,False
Tyler Johnston III,SR,QB,6,49,27,55.1,408,8.3,2,3,126.28,8.2,68.0,uab,2021,tyler_johnston_iii_uab,False
Tyler Jones,SR,QB,11,343,221,64.4,2186,6.4,11,14,120.38,31.2,198.7,texas_state,2016,tyler_jones_texas_state,False
Tyler Keane,SR,QB,10,170,100,58.8,1440,8.5,11,5,145.45,17.0,144.0,coastal_carolina,2017,tyler_keane_coastal_carolina,False
Tyler Lytle,FR,QB,4,5,4,80.0,55,11.0,0,1,132.4,1.3,13.8,colorado,2018,tyler_lytle_colorado,False
Tyler Lytle,SO,QB,3,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,colorado,2019,tyler_lytle_colorado,False
Tyler Lytle,JR,QB,2,7,4,57.1,13,1.9,0,0,72.74,3.5,6.5,colorado,2020,tyler_lytle_colorado,True
Tyler Lytle,SR,QB,2,59,29,49.2,394,6.7,1,1,107.45,29.5,197.0,massachusetts,2021,tyler_lytle_massachusetts,False
Tyler Macon,FR,QB,3,17,9,52.9,143,8.4,1,0,143.01,5.7,47.7,missouri,2021,tyler_macon_missouri,False
Tyler Natee,FR,RB,10,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,indiana,2016,tyler_natee_indiana,False
Tyler O'Connor,SR,QB,11,262,154,58.8,1970,7.5,16,9,135.22,23.8,179.1,michigan_state,2016,tyler_o'connor_michigan_state,False
Tyler Page,SO,WR,12,3,2,66.7,17,5.7,1,0,224.27,0.3,1.4,smu,2018,tyler_page_smu,False
Tyler Page,JR,WR,13,2,1,50.0,30,15.0,0,0,176.0,0.2,2.3,smu,2019,tyler_page_smu,False
Tyler Page,SR,WR,9,3,1,33.3,55,18.3,0,0,187.33,0.3,6.1,smu,2020,tyler_page_smu,True
Tyler Pape,FR,QB,1,2,2,100.0,12,6.0,0,0,150.4,2.0,12.0,central_michigan,2021,tyler_pape_central_michigan,False
Tyler Pastula,SR,P,5,1,1,100.0,10,10.0,0,0,184.0,0.2,2.0,san_diego_state,2024,tyler_pastula_san_diego_state,False
Tyler Phommachanh,FR,QB,3,72,35,48.6,321,4.5,1,2,85.08,24.0,107.0,connecticut,2021,tyler_phommachanh_connecticut,False
Tyler Rogers,SR,QB,11,404,224,55.4,2603,6.4,16,12,116.7,36.7,236.6,new_mexico_state,2016,tyler_rogers_new_mexico_state,False
Tyler Rogers,SR,QB,12,566,348,61.5,4016,7.1,27,18,130.46,47.2,334.7,new_mexico_state,2017,tyler_rogers_new_mexico_state,False
Tyler Shough,FR,QB,5,15,12,80.0,144,9.6,3,0,226.64,3.0,28.8,oregon,2019,tyler_shough_oregon,False
Tyler Shough,SO,QB,7,167,106,63.5,1559,9.3,13,6,160.38,23.9,222.7,oregon,2020,tyler_shough_oregon,True
Tyler Shough,JR,QB,4,92,64,69.6,872,9.5,6,3,164.19,23.0,218.0,texas_tech,2021,tyler_shough_texas_tech,False
Tyler Shough,SR,QB,7,177,106,59.9,1304,7.4,7,4,130.3,25.3,186.3,texas_tech,2022,tyler_shough_texas_tech,False
Tyler Shough,SR,QB,4,111,67,60.4,746,6.7,7,4,130.42,27.8,186.5,texas_tech,2023,tyler_shough_texas_tech,True
Tyler Shough,SR,QB,5,152,98,64.5,1443,9.5,13,2,169.8,30.4,288.6,louisville,2024,tyler_shough_louisville,False
Tyler Snead,SO,WR,9,1,1,100.0,35,35.0,1,0,724.0,0.1,3.9,east_carolina,2020,tyler_snead_east_carolina,False
Tyler Snead,SO,WR,12,5,3,60.0,102,20.4,2,0,363.36,0.4,8.5,east_carolina,2021,tyler_snead_east_carolina,False
Tyler Stehling,SR,QB,11,316,194,61.4,2049,6.5,12,7,123.96,28.7,186.3,rice,2016,tyler_stehling_rice,False
Tyler Stewart,SR,QB,8,174,110,63.2,1161,6.7,9,3,132.88,21.8,145.1,nevada,2016,tyler_stewart_nevada,False
Tyler Sumpter,SO,K,13,1,1,100.0,10,10.0,0,0,184.0,0.1,0.8,troy,2018,tyler_sumpter_troy,False
Tyler Van Dyke,FR,QB,2,2,0,0.0,0,0.0,0,0,0.0,1.0,0.0,miami_florida,2020,tyler_van_dyke_miami_florida,False
Tyler Van Dyke,FR,QB,10,324,202,62.3,2931,9.0,25,6,160.1,32.4,293.1,miami_florida,2021,tyler_van_dyke_miami_florida,False
Tyler Van Dyke,SO,QB,9,253,160,63.2,1836,7.3,10,5,133.29,28.1,204.0,miami_florida,2022,tyler_van_dyke_miami_florida,False
Tyler Van Dyke,JR,QB,11,333,219,65.8,2703,8.1,19,12,145.57,30.3,245.7,miami_florida,2023,tyler_van_dyke_miami_florida,True
Tyler Van Dyke,SR,QB,3,68,43,63.2,422,6.2,1,0,120.22,22.7,140.7,wisconsin,2024,tyler_van_dyke_wisconsin,False
Tyler Vander Waal,FR,QB,10,246,120,48.8,1310,5.3,5,4,96.97,24.6,131.0,wyoming,2018,tyler_vander_waal_wyoming,False
Tyler Vander Waal,SO,QB,8,95,49,51.6,512,5.4,1,4,91.9,11.9,64.0,wyoming,2019,tyler_vander_waal_wyoming,False
Tyler Vaughns,SO,WR,12,1,1,100.0,36,36.0,1,0,732.4,0.1,3.0,usc,2018,tyler_vaughns_usc,False
Tyler Vitt,FR,QB,9,191,116,60.7,1159,6.1,7,10,113.32,21.2,128.8,texas_state,2018,tyler_vitt_texas_state,False
Tyler Vitt,SO,QB,9,231,147,63.6,1590,6.9,11,14,125.05,25.7,176.7,texas_state,2019,tyler_vitt_texas_state,False
Tyler Vitt,JR,QB,7,122,74,60.7,933,7.6,9,6,139.4,17.4,133.3,texas_state,2020,tyler_vitt_texas_state,False
Tyler Vitt,JR,QB,6,142,76,53.5,801,5.6,3,2,105.05,23.7,133.5,texas_state,2021,tyler_vitt_texas_state,False
Tyler Warren,SR,TE,5,1,1,100.0,17,17.0,1,0,572.8,0.2,3.4,penn_state,2024,tyler_warren_penn_state,False
Tyler Wiegers,JR,QB,5,2,1,50.0,3,1.5,1,0,227.6,0.4,0.6,iowa,2017,tyler_wiegers_iowa,True
Tyler Wiegers,SR,QB,12,264,171,64.8,1887,7.1,11,3,136.29,22.0,157.3,eastern_michigan,2018,tyler_wiegers_eastern_michigan,False
Tyler Williams,JR,WR,13,2,0,0.0,0,0.0,0,2,-200.0,0.2,0.0,air_force,2016,tyler_williams_air_force,False
Tyler Williams,SR,WR,7,1,1,100.0,31,31.0,0,0,360.4,0.1,4.4,air_force,2017,tyler_williams_air_force,True
Tyler Wilson,FR,WR,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,north_texas,2016,tyler_wilson_north_texas,False
Tylin Oden,FR,QB,6,8,1,12.5,2,0.3,0,0,14.6,1.3,0.3,rutgers,2016,tylin_oden_rutgers,False
Tyquan Thornton,SR,WR,14,1,1,100.0,6,6.0,1,0,480.4,0.1,0.4,baylor,2021,tyquan_thornton_baylor,False
Tyre Brady,SR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,marshall,2018,tyre_brady_marshall,False
Tyre McCants,SR,WR,13,1,1,100.0,38,38.0,1,0,749.2,0.1,2.9,south_florida,2018,tyre_mccants_south_florida,False
Tyree Jackson,FR,QB,10,311,165,53.1,1772,5.7,9,9,104.68,31.1,177.2,buffalo,2016,tyree_jackson_buffalo,False
Tyree Jackson,SO,QB,9,237,143,60.3,2096,8.8,12,3,148.81,26.3,232.9,buffalo,2017,tyree_jackson_buffalo,False
Tyree Jackson,JR,QB,14,407,225,55.3,3131,7.7,28,12,136.7,29.1,223.6,buffalo,2018,tyree_jackson_buffalo,True
Tyrell Goodman,SR,WR,10,36,16,44.4,270,7.5,1,3,99.94,3.6,27.0,akron,2016,tyrell_goodman_akron,False
Tyrell Robinson,SO,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,army,2021,tyrell_robinson_army,False
Tyrell Robinson,SO,RB,5,1,1,100.0,6,6.0,0,0,150.4,0.2,1.2,army,2022,tyrell_robinson_army,False
Tyrian Taylor,SR,WR,12,1,1,100.0,31,31.0,1,0,690.4,0.1,2.6,new_mexico_state,2016,tyrian_taylor_new_mexico_state,False
Tyrin Smith,SO,WR,12,1,1,100.0,56,56.0,0,0,570.4,0.1,4.7,utep,2022,tyrin_smith_utep,False
Tyriq Starks,SO,QB,1,6,5,83.3,35,5.8,0,0,132.33,6.0,35.0,florida_atlantic,2023,tyriq_starks_florida_atlantic,False
Tyrone Howell,SR,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,louisiana-monroe,2023,tyrone_howell_louisiana-monroe,False
Tyrone Swoopes,SR,QB,11,9,5,55.6,66,7.3,0,1,94.94,0.8,6.0,texas,2016,tyrone_swoopes_texas,False
Tyrrell Pigrome,FR,QB,11,71,37,52.1,322,4.5,2,2,93.87,6.5,29.3,maryland,2016,tyrrell_pigrome_maryland,False
Tyrrell Pigrome,SO,QB,1,12,9,75.0,175,14.6,2,1,235.83,12.0,175.0,maryland,2017,tyrrell_pigrome_maryland,False
Tyrrell Pigrome,SO,QB,11,67,37,55.2,561,8.4,2,1,132.41,6.1,51.0,maryland,2018,tyrrell_pigrome_maryland,False
Tyrrell Pigrome,JR,QB,11,118,69,58.5,719,6.1,3,6,107.88,10.7,65.4,maryland,2019,tyrrell_pigrome_maryland,True
Tyrrell Pigrome,SR,QB,11,297,171,57.6,1603,5.4,9,2,111.56,27.0,145.7,western_kentucky,2020,tyrrell_pigrome_western_kentucky,False
Tyson Riley,FR,RB,7,1,1,100.0,-3,-3.0,0,0,74.8,0.1,-0.4,army,2020,tyson_riley_army,False
Tyson Riley,SR,TE,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,army,2023,tyson_riley_army,False
Ui Ale,SO,QB,3,8,4,50.0,69,8.6,1,0,163.7,2.7,23.0,houston,2023,ui_ale_houston,False
Ui Ale,SO,QB,1,8,7,87.5,74,9.3,1,0,206.45,8.0,74.0,houston,2024,ui_ale_houston,False
Van Jefferson,JR,WR,13,1,1,100.0,-3,-3.0,0,0,74.8,0.1,-0.2,florida,2018,van_jefferson_florida,False
